@relation Safra_2018_2019

@attribute Estimativa_de_Insetos real
@attribute Tipo_de_Cultivo {0,1}
@attribute Tipo_de_Solo {0,1}
@attribute Categoria_Pesticida {1,2,3}
@attribute Doses_Semana real
@attribute Semanas_Utilizando real
@attribute Semanas_Sem_Uso real
@attribute Temporada {1,2,3}
@attribute dano_na_plantacao {0,1,2}

@data
448,1,1,3,15,13,0,2,0
448,1,1,3,30,28,0,1,1
488,1,0,3,20,12,0,2,0
488,1,0,3,20,19,0,2,0
488,1,0,3,30,20,0,1,0
488,1,0,3,20,32,0,3,2
488,1,1,3,15,22,0,2,0
488,1,1,3,20,33,0,3,0
531,1,0,3,10,0,0,1,0
531,1,0,3,10,22,0,3,0
531,1,0,3,10,34,0,3,0
531,1,0,3,40,35,0,2,0
531,1,1,3,30,25,0,3,1
577,1,0,3,15,0,0,1,0
577,1,0,3,20,8,0,1,0
577,1,0,3,5,19,0,1,1
577,1,1,3,5,0,0,2,0
577,1,1,3,15,35,0,2,0
577,1,1,3,40,6,0,2,0
577,1,1,3,40,26,0,3,0
577,1,1,3,60,22,0,3,0
626,1,0,3,15,22,0,2,0
626,1,0,3,15,28,0,2,0
625,1,0,3,30,18,0,2,0
625,1,0,3,40,26,0,2,0
625,1,0,3,10,32,0,1,1
625,1,0,3,20,32,0,3,1
625,1,1,3,20,35,0,1,0
625,1,1,3,30,21,0,1,0
626,1,1,3,15,10,0,3,1
677,1,0,3,5,8,0,3,0
677,1,0,3,10,16,0,3,0
677,1,0,3,25,7,0,1,0
677,1,0,3,50,40,0,3,0
677,1,1,3,30,30,0,2,0
677,1,1,3,35,35,0,1,0
677,1,1,3,50,0,0,1,1
731,1,0,3,10,33,0,1,0
731,1,0,3,20,30,0,1,1
732,1,1,3,5,0,0,1,0
732,1,1,3,20,13,0,2,0
732,1,1,3,30,23,0,1,0
789,1,0,3,5,20,0,3,0
789,1,0,3,10,27,0,1,0
789,1,0,3,15,23,0,3,0
790,1,0,3,20,15,0,1,0
789,1,0,3,30,38,0,1,0
790,1,0,3,45,37,0,2,0
790,1,0,3,80,39,0,2,0
789,1,1,3,15,13,0,1,0
790,1,1,3,40,0,0,2,0
790,1,1,3,45,37,0,2,0
789,1,1,3,30,18,0,1,1
851,1,0,3,5,30,0,2,0
851,1,0,3,5,0,0,1,0
851,1,0,3,25,36,0,2,0
851,1,0,3,5,29,0,2,1
851,1,1,3,30,30,0,2,0
851,1,1,3,35,41,0,1,0
851,1,1,3,50,32,0,1,0
851,1,1,3,40,35,0,3,1
915,1,0,3,5,17,0,2,0
916,1,0,3,5,30,0,1,0
915,1,0,3,15,19,0,2,0
915,1,0,3,15,25,0,2,0
915,1,0,3,40,31,0,2,0
916,1,0,3,50,33,0,2,0
915,1,0,3,60,30,0,1,0
915,1,1,3,20,42,0,2,0
916,1,1,3,40,37,0,2,1
984,1,0,3,5,20,0,2,0
984,1,0,3,5,33,0,2,0
984,1,0,3,5,37,0,1,0
984,1,0,3,10,22,0,2,0
984,1,0,3,10,25,0,2,0
984,1,0,3,15,0,0,1,0
984,1,0,3,40,41,0,2,0
984,1,0,3,5,38,0,3,1
984,1,1,3,25,35,0,1,0
984,1,1,3,25,42,0,2,0
1056,1,0,3,15,34,0,2,0
1056,1,0,3,20,23,0,2,0
1056,1,0,3,20,24,0,1,0
1056,1,0,3,10,40,0,2,1
1056,1,0,3,60,40,0,2,2
1056,1,1,3,20,33,0,2,0
1056,1,1,3,30,41,0,2,0
1056,1,1,3,30,46,0,2,0
1056,1,1,3,40,45,0,1,1
1056,1,1,3,25,30,0,2,1
1056,1,1,3,20,41,0,2,2
1132,1,0,3,5,38,0,2,0
1132,1,0,3,10,36,0,1,0
1132,1,0,3,15,14,0,3,0
1132,1,0,3,25,30,0,2,0
1132,1,0,3,40,38,0,1,0
1132,1,0,3,40,44,0,2,0
1132,1,0,3,60,32,0,3,0
1132,1,0,3,40,42,0,3,1
1132,1,0,3,30,40,0,2,2
1132,1,0,3,20,42,0,1,2
1132,1,1,3,5,13,0,2,0
1132,1,1,3,25,32,0,1,0
1132,1,1,3,30,0,0,2,0
1132,1,1,3,30,31,0,2,0
1132,1,1,3,40,42,0,2,0
1132,1,1,3,40,42,0,2,2
1212,1,0,3,20,21,0,2,0
1212,1,0,3,45,41,0,3,0
1212,1,0,3,30,25,0,1,1
1212,1,0,3,20,32,0,1,1
1212,1,1,3,5,32,0,3,0
1212,1,1,3,25,38,0,3,0
1212,1,1,3,35,38,0,2,0
1212,1,1,3,35,40,0,1,0
1212,1,1,3,40,36,0,1,0
1212,1,1,3,20,37,0,3,2
1297,1,0,3,20,29,0,1,0
1296,1,0,3,20,40,0,2,1
1296,1,0,3,30,44,0,2,1
1296,1,0,3,40,43,0,2,2
1297,1,1,3,15,20,0,3,0
1296,1,1,3,15,0,0,2,0
1296,1,1,3,30,44,0,1,0
1297,1,1,3,35,42,0,2,0
1296,1,1,3,40,37,0,1,0
1297,1,1,3,35,37,0,2,1
1297,1,1,3,10,30,0,3,2
1385,1,0,3,15,46,0,2,0
1385,1,0,3,20,47,0,1,1
1385,1,0,3,25,43,0,1,1
1385,1,0,3,15,35,0,2,1
1385,1,1,3,5,44,0,2,0
1385,1,1,3,15,17,0,1,0
1385,1,1,3,20,35,0,2,0
1385,1,1,3,40,24,0,1,0
1385,1,1,3,50,40,0,1,0
1385,1,1,3,60,28,0,1,0
1478,1,0,3,10,36,0,2,0
1478,1,0,3,10,37,0,1,0
1478,1,0,3,15,32,0,1,0
1478,1,0,3,15,48,0,1,0
1478,1,0,3,20,15,0,2,0
1478,1,0,3,25,39,0,2,0
1478,1,0,3,30,41,0,1,1
1478,1,1,3,10,34,0,3,0
1478,1,1,3,20,50,0,2,0
1478,1,1,3,30,0,0,1,0
1478,1,1,3,40,50,0,2,0
1478,1,1,3,15,0,0,2,1
1478,1,1,3,25,45,0,2,1
1575,1,0,3,5,26,0,3,0
1576,1,0,3,30,36,0,2,0
1576,1,0,3,35,28,0,1,0
1576,1,0,3,20,28,0,2,1
1576,1,0,3,25,47,0,1,1
1576,1,0,3,20,47,0,3,1
1576,1,1,3,10,14,0,3,0
1576,1,1,3,10,18,0,2,0
1576,1,1,3,30,39,0,3,0
1678,1,0,3,20,24,0,2,0
1678,1,0,3,20,37,0,3,0
1678,1,0,3,20,52,0,2,0
1678,1,1,3,10,40,0,2,0
1678,1,1,3,35,34,0,2,0
1678,1,1,3,25,40,0,1,2
1785,1,0,3,5,25,0,2,0
1786,1,0,3,30,48,0,1,0
1785,1,0,3,40,46,0,2,0
1785,1,0,3,20,45,0,3,1
1785,1,1,3,10,41,0,2,0
1786,1,1,3,10,46,0,1,0
1785,1,1,3,40,51,0,1,1
1786,1,1,3,15,47,0,2,1
1785,1,1,3,40,42,0,2,1
1785,1,1,3,20,50,0,2,2
1898,1,0,3,5,20,0,3,0
1898,1,0,3,5,35,0,2,0
1898,1,0,3,10,21,0,2,0
1898,1,0,3,20,43,0,2,0
1898,1,0,3,40,36,0,2,0
1898,1,0,3,40,45,0,1,0
1898,1,0,3,40,50,0,1,0
1898,1,0,3,5,30,0,2,1
1898,1,1,3,10,25,0,1,0
1898,1,1,3,15,24,0,2,0
1898,1,1,3,30,34,0,2,0
1898,1,1,3,40,18,0,2,0
1898,1,1,3,15,50,0,2,1
1898,1,1,3,10,36,0,1,2
2015,1,0,3,10,28,0,2,0
2015,1,0,3,20,47,0,2,0
2015,1,1,3,5,53,0,2,0
2016,1,1,3,10,50,0,1,1
2138,1,0,3,10,49,0,1,0
2139,1,0,3,30,40,0,1,0
2139,1,0,3,30,42,0,1,0
2139,1,0,3,30,20,0,3,1
2139,1,1,3,15,50,0,2,0
2138,1,1,3,25,45,0,1,0
2267,1,0,3,5,50,0,2,0
2267,1,0,3,5,54,0,2,0
2267,1,0,3,40,0,0,2,1
2267,1,0,3,40,26,0,2,1
2267,1,0,3,10,0,0,1,1
2267,1,1,3,20,25,0,3,0
2267,1,1,3,20,0,0,3,0
2267,1,1,3,30,48,0,1,1
2401,1,0,3,40,40,0,3,0
2401,1,0,3,20,47,0,3,1
2401,1,1,3,5,52,0,1,0
2401,1,1,3,10,40,0,2,0
2401,1,1,3,20,52,0,1,1
2401,1,1,3,10,50,0,2,2
2541,1,0,3,10,32,0,1,0
2541,1,0,3,15,46,0,2,0
2541,1,1,3,5,30,0,2,0
2541,1,1,3,5,42,0,2,0
2541,1,1,3,10,43,0,2,0
2542,1,1,3,30,30,0,2,1
2542,1,1,3,10,50,0,2,1
2688,1,0,3,10,56,0,2,0
2688,1,0,3,25,57,0,1,0
2688,1,0,3,20,39,0,1,1
2688,1,1,3,5,52,0,2,0
2688,1,1,3,20,46,0,1,0
2688,1,1,3,20,56,0,2,1
2688,1,1,3,20,52,0,1,1
2840,1,0,3,40,56,0,1,0
2840,1,0,3,20,57,0,1,1
2840,1,1,3,10,52,0,2,1
2840,1,1,3,20,33,0,1,1
2999,1,0,3,10,39,0,2,0
2999,1,0,3,20,0,0,2,1
2999,1,0,3,40,50,0,1,1
2999,1,1,3,25,54,0,3,0
2999,1,1,3,30,52,0,2,0
3164,1,1,3,20,59,0,2,0
3165,1,1,3,30,50,0,2,0
3164,1,1,3,30,59,0,3,0
3164,1,1,3,20,54,0,1,1
3337,1,0,3,10,30,0,3,1
3337,1,1,3,40,0,0,2,0
3516,1,0,3,10,60,0,2,1
3516,1,1,3,10,45,0,2,0
3516,1,1,3,10,0,0,2,0
3702,1,0,3,15,53,0,2,0
3702,1,1,3,20,55,0,2,0
3702,1,1,3,10,33,0,2,1
4096,1,1,3,10,0,0,2,1
188,0,0,2,30,20,3,1,0
209,0,0,2,60,15,5,2,0
232,0,0,2,80,20,6,3,0
256,0,0,2,20,18,8,2,0
257,0,0,2,40,22,0,1,0
257,0,0,2,60,19,4,1,0
283,0,0,2,5,22,5,1,0
283,0,0,2,20,16,11,3,0
283,0,0,2,50,22,2,1,0
312,0,0,2,15,0,12,1,0
312,0,0,2,20,25,2,3,0
311,0,0,2,30,10,5,1,0
312,0,0,2,45,22,5,1,0
342,0,0,2,10,0,8,2,0
342,0,0,2,20,0,10,3,0
342,0,0,2,60,12,11,2,0
375,0,0,2,5,0,9,1,0
375,0,0,2,20,15,4,2,0
375,0,0,2,30,17,13,1,0
375,0,0,2,60,20,9,3,0
410,0,0,2,10,10,15,3,0
411,0,0,2,15,15,3,1,0
410,0,0,2,20,7,13,1,0
411,0,0,2,20,23,5,1,0
410,0,0,2,20,32,5,2,0
410,0,0,2,30,11,4,1,0
410,0,0,2,30,13,9,3,0
411,0,0,2,35,25,4,1,0
410,0,0,2,40,15,10,1,0
410,0,0,2,40,24,13,3,0
410,0,0,2,40,32,2,1,0
410,0,0,2,60,29,3,3,0
410,0,0,2,60,31,2,2,0
448,0,0,2,10,10,16,3,0
448,0,0,2,10,32,1,3,0
448,0,0,2,15,13,16,2,0
448,0,0,2,15,0,2,2,0
448,0,0,2,20,28,0,2,0
448,0,0,2,20,30,3,1,0
448,0,0,2,30,22,10,3,0
448,0,0,2,30,25,7,1,0
448,0,0,2,50,13,16,1,0
489,0,0,2,10,0,2,3,0
488,0,0,2,10,20,10,3,0
488,0,0,2,15,24,9,3,0
488,0,0,2,20,0,3,1,0
488,0,0,2,20,15,11,3,0
488,0,0,2,20,17,14,1,0
488,0,0,2,20,23,6,2,0
488,0,0,2,20,0,7,2,0
488,0,0,2,30,15,17,2,0
488,0,0,2,40,10,12,2,0
489,0,0,2,40,11,12,1,0
488,0,0,2,40,21,12,2,0
488,0,0,2,60,6,16,1,0
488,0,0,2,60,21,5,2,0
488,0,0,2,20,12,16,1,1
531,0,0,2,10,10,18,3,0
531,0,0,2,10,16,16,2,0
531,0,0,2,10,16,18,1,0
531,0,0,2,15,22,9,2,0
531,0,0,2,20,12,13,2,0
531,0,0,2,20,22,9,1,0
531,0,0,2,20,23,13,3,0
531,0,0,2,20,32,0,3,0
531,0,0,2,25,24,0,2,0
531,0,0,2,40,26,2,2,0
531,0,0,2,60,16,5,3,1
577,0,0,2,10,25,5,2,0
577,0,0,2,15,14,17,2,0
577,0,0,2,20,0,5,3,0
577,0,0,2,20,25,8,2,0
577,0,0,2,20,30,2,1,0
577,0,0,2,40,27,4,3,0
577,0,0,2,60,36,1,2,0
577,0,0,2,70,28,4,1,0
625,0,0,2,10,20,13,3,0
625,0,0,2,15,22,9,2,0
625,0,0,2,20,10,9,2,0
626,0,0,2,20,16,6,3,0
625,0,0,2,20,0,2,1,0
625,0,0,2,20,30,2,2,0
625,0,0,2,30,16,9,1,0
625,0,0,2,40,22,13,2,0
625,0,0,2,40,23,11,2,0
625,0,0,2,40,24,6,1,0
626,0,0,2,40,28,13,1,0
625,0,0,2,40,33,1,3,0
625,0,0,2,20,15,19,2,1
677,0,0,2,10,10,6,1,0
677,0,0,2,15,15,12,1,0
677,0,0,2,15,0,10,3,0
677,0,0,2,15,24,8,2,0
677,0,0,2,20,15,18,2,0
677,0,0,2,20,19,4,3,0
677,0,0,2,20,0,18,3,0
677,0,0,2,20,24,5,3,0
677,0,0,2,20,26,5,2,0
677,0,0,2,20,26,11,2,0
677,0,0,2,20,31,2,2,0
677,0,0,2,30,0,17,1,0
677,0,0,2,40,16,21,1,0
677,0,0,2,40,17,18,3,0
677,0,0,2,40,22,12,3,0
677,0,0,2,40,24,4,1,0
677,0,0,2,40,33,2,3,0
677,0,0,2,55,31,0,2,0
677,0,0,2,20,11,16,1,1
731,0,0,2,40,27,5,2,0
731,0,0,2,5,22,12,2,0
731,0,0,2,10,0,12,2,0
732,0,0,2,15,14,22,1,0
731,0,0,2,20,18,17,2,0
731,0,0,2,20,32,3,1,0
732,0,0,2,30,18,19,1,0
731,0,0,2,30,19,14,2,0
732,0,0,2,30,30,2,1,0
732,0,0,2,30,32,5,3,0
731,0,0,2,40,14,15,2,0
731,0,0,2,40,15,15,1,0
732,0,0,2,40,15,19,1,0
731,0,0,2,40,33,4,3,0
732,0,0,2,60,21,15,1,0
732,0,0,2,60,29,11,2,0
789,0,0,2,80,27,10,2,0
789,0,0,2,10,19,13,2,0
789,0,0,2,20,0,16,2,0
790,0,0,2,20,22,14,2,0
790,0,0,2,20,24,11,1,0
790,0,0,2,25,14,23,3,0
789,0,0,2,25,19,22,2,0
789,0,0,2,30,0,8,2,0
789,0,0,2,30,20,9,3,0
789,0,0,2,30,33,8,2,0
789,0,0,2,35,15,23,2,0
789,0,0,2,40,25,8,2,0
789,0,0,2,40,28,0,3,0
789,0,0,2,50,29,8,3,0
789,0,0,2,50,35,5,3,0
789,0,0,2,60,19,12,3,0
850,0,0,2,5,32,4,2,0
851,0,0,2,5,36,0,3,0
850,0,0,2,15,19,20,1,0
851,0,0,2,15,0,9,2,0
851,0,0,2,20,20,14,2,0
851,0,0,2,20,20,18,2,0
851,0,0,2,20,28,9,2,0
851,0,0,2,20,28,11,1,0
851,0,0,2,20,0,4,3,0
851,0,0,2,20,36,5,3,0
851,0,0,2,30,21,14,2,0
851,0,0,2,30,31,7,2,0
851,0,0,2,40,12,24,1,0
851,0,0,2,40,34,6,1,0
851,0,0,2,40,39,4,3,0
851,0,0,2,60,31,8,1,0
851,0,0,2,60,39,2,3,0
851,0,0,2,70,38,0,3,0
915,0,0,2,5,9,19,2,0
916,0,0,2,10,0,15,3,0
915,0,0,2,10,22,17,1,0
915,0,0,2,10,35,4,1,0
915,0,0,2,15,21,14,3,0
916,0,0,2,15,26,8,2,0
916,0,0,2,20,17,19,1,0
916,0,0,2,20,20,12,1,0
916,0,0,2,20,20,15,3,0
916,0,0,2,20,21,15,2,0
915,0,0,2,20,30,0,2,0
916,0,0,2,20,32,11,1,0
915,0,0,2,20,36,2,1,0
916,0,0,2,20,38,0,3,0
916,0,0,2,30,19,18,1,0
915,0,0,2,40,29,11,2,0
916,0,0,2,40,35,6,1,0
915,0,0,2,50,24,17,1,0
915,0,0,2,50,32,7,2,0
915,0,0,2,60,0,22,2,0
915,0,0,2,60,0,15,2,0
915,0,0,2,80,41,2,1,0
984,0,0,2,10,5,26,1,0
984,0,0,2,10,18,15,1,0
984,0,0,2,10,30,7,1,0
984,0,0,2,10,35,1,2,0
984,0,0,2,20,23,8,3,0
984,0,0,2,20,23,14,2,0
984,0,0,2,20,26,20,1,0
984,0,0,2,30,30,14,3,0
984,0,0,2,30,40,2,2,0
984,0,0,2,40,31,6,2,0
984,0,0,2,40,34,4,1,0
984,0,0,2,40,0,2,3,0
984,0,0,2,50,35,3,2,0
984,0,0,2,60,32,8,2,0
984,0,0,2,80,38,4,2,0
984,0,0,2,20,20,26,1,1
984,0,0,2,40,26,2,3,1
1056,0,0,2,10,21,19,3,0
1056,0,0,2,15,18,20,3,0
1056,0,0,2,20,22,12,2,0
1056,0,0,2,20,0,22,3,0
1056,0,0,2,20,26,3,3,0
1056,0,0,2,20,31,7,2,0
1056,0,0,2,20,31,11,1,0
1056,0,0,2,20,35,8,1,0
1056,0,0,2,25,32,7,1,0
1056,0,0,2,30,20,16,3,0
1056,0,0,2,30,29,12,1,0
1056,0,0,2,30,38,2,2,0
1056,0,0,2,40,0,25,1,0
1056,0,0,2,40,19,17,2,0
1056,0,0,2,40,0,3,2,0
1056,0,0,2,45,43,1,1,0
1056,0,0,2,50,31,8,2,0
1056,0,0,2,60,25,22,2,0
1056,0,0,2,60,27,14,3,0
1056,0,0,2,60,29,9,2,0
1056,0,0,2,80,23,14,2,0
1056,0,0,2,40,0,12,3,1
1056,0,0,2,40,32,7,2,1
1132,0,0,2,10,27,14,3,0
1132,0,0,2,10,29,8,1,0
1132,0,0,2,15,13,24,2,0
1132,0,0,2,15,24,15,2,0
1132,0,0,2,15,32,10,2,0
1132,0,0,2,20,10,27,3,0
1132,0,0,2,20,17,23,2,0
1132,0,0,2,20,24,20,2,0
1132,0,0,2,20,32,11,1,0
1132,0,0,2,20,37,3,1,0
1132,0,0,2,25,0,23,2,0
1132,0,0,2,25,33,9,1,0
1132,0,0,2,25,36,8,1,0
1132,0,0,2,25,41,0,3,0
1132,0,0,2,30,20,11,2,0
1132,0,0,2,30,23,15,1,0
1132,0,0,2,30,26,13,2,0
1132,0,0,2,30,0,0,3,0
1132,0,0,2,40,30,7,2,0
1132,0,0,2,40,37,13,2,0
1132,0,0,2,50,28,14,1,0
1132,0,0,2,50,32,2,2,0
1132,0,0,2,60,30,4,3,0
1132,0,0,2,20,14,26,1,1
1132,0,0,2,40,42,2,1,1
1212,0,0,2,5,24,17,2,0
1212,0,0,2,10,10,23,1,0
1212,0,0,2,20,13,28,2,0
1212,0,0,2,20,14,29,2,0
1212,0,0,2,20,17,21,2,0
1212,0,0,2,20,19,26,2,0
1212,0,0,2,20,27,17,1,0
1212,0,0,2,20,30,10,2,0
1212,0,0,2,20,34,4,2,0
1212,0,0,2,20,39,9,2,0
1212,0,0,2,20,44,6,3,0
1212,0,0,2,20,0,2,2,0
1212,0,0,2,30,30,14,2,0
1212,0,0,2,40,25,7,3,0
1212,0,0,2,40,36,9,3,0
1212,0,0,2,50,36,7,1,0
1212,0,0,2,50,40,1,3,0
1212,0,0,2,60,20,17,3,0
1212,0,0,2,60,21,20,1,0
1212,0,0,2,40,13,29,2,1
1297,0,0,2,40,39,5,3,0
1296,0,0,2,5,23,20,1,0
1297,0,0,2,5,32,10,3,0
1296,0,0,2,10,14,24,2,0
1297,0,0,2,10,21,20,2,0
1296,0,0,2,15,23,20,2,0
1296,0,0,2,20,18,24,3,0
1297,0,0,2,20,21,25,2,0
1296,0,0,2,20,30,4,2,0
1296,0,0,2,20,32,8,1,0
1297,0,0,2,20,40,3,3,0
1296,0,0,2,25,30,13,2,0
1296,0,0,2,30,20,8,2,0
1296,0,0,2,30,33,7,3,0
1297,0,0,2,40,0,14,2,0
1297,0,0,2,40,15,30,1,0
1296,0,0,2,40,19,15,2,0
1296,0,0,2,40,35,0,1,0
1297,0,0,2,40,37,6,3,0
1296,0,0,2,40,43,5,2,0
1297,0,0,2,45,21,19,3,0
1296,0,0,2,50,30,18,3,0
1296,0,0,2,60,32,7,2,0
1297,0,0,2,60,39,5,2,0
1296,0,0,2,20,20,26,2,1
1297,0,0,2,40,28,20,1,1
1296,0,0,2,20,28,12,1,1
1385,0,0,2,10,10,30,1,0
1385,0,0,2,10,27,18,1,0
1385,0,0,2,10,40,1,3,0
1385,0,0,2,15,0,31,1,0
1385,0,0,2,25,11,31,1,0
1385,0,0,2,30,30,12,2,0
1385,0,0,2,30,42,7,1,0
1385,0,0,2,40,10,30,1,0
1385,0,0,2,40,20,16,2,0
1385,0,0,2,40,36,5,2,0
1385,0,0,2,40,50,1,2,0
1385,0,0,2,60,24,22,1,0
1385,0,0,2,60,37,10,2,0
1385,0,0,2,25,37,7,3,1
1385,0,0,2,10,20,23,1,1
1385,0,0,2,30,37,15,2,2
1478,0,0,2,5,16,27,2,0
1478,0,0,2,10,46,0,1,0
1478,0,0,2,15,20,15,1,0
1478,0,0,2,15,20,25,1,0
1478,0,0,2,20,16,30,1,0
1478,0,0,2,20,20,27,2,0
1478,0,0,2,20,0,14,1,0
1478,0,0,2,20,40,10,2,0
1478,0,0,2,20,0,6,2,0
1478,0,0,2,25,22,25,2,0
1478,0,0,2,25,43,2,1,0
1478,0,0,2,30,0,22,3,0
1478,0,0,2,30,32,16,2,0
1478,0,0,2,30,33,8,2,0
1478,0,0,2,30,36,12,2,0
1478,0,0,2,40,16,31,2,0
1478,0,0,2,40,20,25,1,0
1478,0,0,2,40,23,17,2,0
1478,0,0,2,40,26,20,3,0
1478,0,0,2,40,35,17,2,0
1478,0,0,2,40,39,12,3,0
1478,0,0,2,40,54,0,1,0
1478,0,0,2,50,41,4,3,0
1478,0,0,2,60,21,25,2,0
1478,0,0,2,60,0,17,1,0
1478,0,0,2,60,41,3,2,0
1478,0,0,2,40,37,7,2,1
1478,0,0,2,20,22,8,2,1
1478,0,0,2,20,41,5,1,1
1576,0,0,2,60,36,8,2,0
1575,0,0,2,5,0,28,2,0
1576,0,0,2,10,15,13,1,0
1576,0,0,2,10,54,0,2,0
1576,0,0,2,20,20,13,3,0
1576,0,0,2,20,23,27,2,0
1575,0,0,2,20,38,10,1,0
1575,0,0,2,20,43,4,1,0
1576,0,0,2,20,51,0,2,0
1576,0,0,2,25,32,12,2,0
1576,0,0,2,30,17,29,1,0
1575,0,0,2,30,23,22,2,0
1576,0,0,2,30,32,6,3,0
1576,0,0,2,30,38,7,2,0
1576,0,0,2,40,12,11,2,0
1576,0,0,2,40,30,13,2,0
1576,0,0,2,50,26,16,3,0
1576,0,0,2,60,12,30,2,0
1576,0,0,2,60,25,23,2,0
1575,0,0,2,60,42,4,2,0
1576,0,0,2,60,42,7,3,0
1575,0,0,2,60,45,3,1,0
1576,0,0,2,80,0,8,1,0
1575,0,0,2,20,37,10,2,1
1576,0,0,2,20,37,10,1,1
1576,0,0,2,40,48,3,1,2
1575,0,0,2,30,0,13,2,2
1678,0,0,2,40,38,12,2,0
1678,0,0,2,10,29,19,2,0
1678,0,0,2,10,0,20,1,0
1678,0,0,2,15,0,16,1,0
1678,0,0,2,20,15,31,3,0
1678,0,0,2,20,31,20,1,0
1678,0,0,2,20,36,12,2,0
1678,0,0,2,20,36,15,2,0
1678,0,0,2,30,10,34,2,0
1678,0,0,2,30,20,19,3,0
1678,0,0,2,30,31,12,2,0
1678,0,0,2,40,25,12,2,0
1678,0,0,2,40,30,10,2,0
1678,0,0,2,40,0,8,1,0
1678,0,0,2,40,41,9,2,0
1678,0,0,2,40,44,3,1,0
1678,0,0,2,40,46,0,2,0
1678,0,0,2,60,26,19,1,0
1678,0,0,2,60,0,10,1,0
1678,0,0,2,20,0,14,2,1
1678,0,0,2,50,44,5,3,1
1678,0,0,2,20,5,32,1,1
1678,0,0,2,20,0,5,2,1
1678,0,0,2,40,42,4,2,2
1786,0,0,2,10,15,16,1,0
1785,0,0,2,10,15,35,1,0
1785,0,0,2,10,32,14,3,0
1785,0,0,2,15,35,21,2,0
1785,0,0,2,20,21,30,2,0
1786,0,0,2,20,24,17,2,0
1785,0,0,2,20,28,20,3,0
1785,0,0,2,20,40,15,2,0
1785,0,0,2,20,41,3,3,0
1785,0,0,2,20,42,7,1,0
1786,0,0,2,20,42,12,2,0
1786,0,0,2,20,45,2,3,0
1785,0,0,2,20,50,0,2,0
1785,0,0,2,30,30,10,1,0
1786,0,0,2,30,0,20,1,0
1785,0,0,2,40,23,22,3,0
1786,0,0,2,40,0,5,2,0
1785,0,0,2,70,32,23,1,0
1785,0,0,2,20,36,11,1,1
1785,0,0,2,10,26,5,2,1
1786,0,0,2,30,42,5,2,1
1785,0,0,2,20,29,10,1,2
1785,0,0,2,20,30,19,2,2
1898,0,0,2,10,13,30,1,0
1898,0,0,2,10,28,26,2,0
1898,0,0,2,10,51,1,1,0
1898,0,0,2,15,20,30,2,0
1898,0,0,2,15,23,26,3,0
1898,0,0,2,20,38,3,1,0
1898,0,0,2,40,19,30,3,0
1898,0,0,2,40,29,21,1,0
1898,0,0,2,40,34,19,1,0
1898,0,0,2,40,39,11,2,0
1898,0,0,2,80,50,4,1,0
1898,0,0,2,15,10,32,2,1
1898,0,0,2,5,44,6,1,1
1898,0,0,2,80,0,8,1,1
1898,0,0,2,20,22,22,1,1
2016,0,0,2,5,30,17,2,0
2016,0,0,2,10,30,14,2,0
2016,0,0,2,10,37,9,3,0
2016,0,0,2,15,15,22,1,0
2015,0,0,2,15,22,17,3,0
2016,0,0,2,15,29,11,2,0
2015,0,0,2,20,25,17,2,0
2016,0,0,2,20,26,27,2,0
2016,0,0,2,20,33,19,1,0
2016,0,0,2,20,36,10,2,0
2015,0,0,2,20,37,4,3,0
2016,0,0,2,20,0,7,3,0
2015,0,0,2,20,47,3,1,0
2016,0,0,2,20,0,5,1,0
2015,0,0,2,25,38,11,2,0
2015,0,0,2,40,22,31,2,0
2016,0,0,2,40,0,16,2,0
2016,0,0,2,40,41,5,2,0
2015,0,0,2,40,46,1,2,0
2016,0,0,2,60,0,1,3,0
2016,0,0,2,60,48,7,1,0
2015,0,0,2,40,34,15,2,1
2015,0,0,2,35,44,3,1,1
2139,0,0,2,5,40,18,2,0
2139,0,0,2,10,27,21,1,0
2139,0,0,2,10,33,14,1,0
2138,0,0,2,15,12,18,2,0
2139,0,0,2,15,45,6,1,0
2138,0,0,2,20,17,33,1,0
2139,0,0,2,20,23,25,1,0
2138,0,0,2,20,31,18,2,0
2138,0,0,2,20,35,8,2,0
2139,0,0,2,30,21,33,3,0
2138,0,0,2,30,33,20,2,0
2139,0,0,2,30,50,3,1,0
2138,0,0,2,40,21,28,2,0
2138,0,0,2,40,24,26,2,0
2138,0,0,2,40,27,15,2,0
2139,0,0,2,40,40,17,2,0
2138,0,0,2,40,41,6,2,0
2139,0,0,2,50,40,14,1,0
2139,0,0,2,50,50,4,2,0
2139,0,0,2,60,36,16,2,0
2139,0,0,2,15,35,18,3,1
2139,0,0,2,20,25,23,3,1
2139,0,0,2,20,18,31,3,1
2138,0,0,2,20,23,28,2,1
2139,0,0,2,40,45,3,3,1
2139,0,0,2,10,39,4,2,1
2139,0,0,2,20,44,6,3,1
2267,0,0,2,10,0,7,2,0
2267,0,0,2,15,32,19,3,0
2267,0,0,2,15,35,16,2,0
2267,0,0,2,15,48,5,1,0
2267,0,0,2,20,10,32,2,0
2267,0,0,2,20,16,21,2,0
2267,0,0,2,25,35,19,3,0
2267,0,0,2,30,34,20,2,0
2267,0,0,2,30,0,8,3,0
2267,0,0,2,40,34,20,2,0
2267,0,0,2,40,35,4,1,0
2267,0,0,2,40,44,5,1,0
2267,0,0,2,40,49,5,2,0
2267,0,0,2,50,35,19,1,0
2267,0,0,2,80,29,19,1,0
