Identificador_Agricultor,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,0,1,2,0,1,2,dano_na_plantacao
SCROP84429,12.632719195312756,1,1,0.132613617542462,2.156714390366011,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84430,12.630630106603371,1,1,0.4415956417165859,0.368556624766232,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84431,12.630630106603371,1,1,0.9719694110322501,2.0087419396104913,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84432,12.632719195312756,1,1,-0.6276715649250514,1.5573375253686808,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84433,12.632719195312756,1,1,0.9719694110322501,0.45105466253845106,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84434,12.882571660927418,1,0,-1.7895695803966807,1.1716268777309198,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84435,12.88457985607467,1,0,0.4415956417165859,1.9343057856991206,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84436,12.88457985607467,1,0,1.2048595468211347,1.709113031874486,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84437,12.88457985607467,1,1,-0.6276715649250514,-0.6717743823444874,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84438,12.88457985607467,1,1,0.9719694110322501,1.859560480817635,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84439,12.88457985607467,1,1,1.4212216326251894,1.9343057856991206,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84440,12.882571660927418,1,1,-1.1275551723445036,0.20188634627812624,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84441,12.882571660927418,1,1,0.4415956417165859,1.6333953816337201,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84442,12.882571660927418,1,1,-0.2181412428614241,0.533021368826241,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
SCROP84443,13.136626130877993,1,0,-1.1275551723445036,-0.7636711966407022,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84444,13.136626130877993,1,0,-0.6276715649250514,1.404166122541715,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84445,13.136626130877993,1,1,-0.2181412428614241,1.4809307975951465,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84446,13.136626130877993,1,1,0.132613617542462,2.0087419396104913,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84447,13.392377040990759,1,0,-0.2181412428614241,0.20188634627812624,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84448,13.390518279406722,1,0,0.4415956417165859,1.709113031874486,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84449,13.392377040990759,1,0,-0.2181412428614241,0.368556624766232,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84450,13.392377040990759,1,1,0.4415956417165859,0.775912545855519,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84451,13.392377040990759,1,1,0.9719694110322501,1.0146232984651469,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84452,13.392377040990759,1,1,-0.2181412428614241,0.6144752061370568,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
SCROP84453,13.390518279406722,1,1,-0.2181412428614241,2.0087419396104913,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
SCROP84454,13.645880225673922,1,0,-1.7895695803966807,2.0087419396104913,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84455,13.645880225673922,1,0,-1.1275551723445036,1.859560480817635,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84456,13.645880225673922,1,0,-0.6276715649250514,1.5573375253686808,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84457,13.645880225673922,1,0,-0.6276715649250514,1.859560480817635,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84458,13.645880225673922,1,0,-0.6276715649250514,1.709113031874486,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
SCROP84459,13.645880225673922,1,1,-0.6276715649250514,0.6144752061370568,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84460,13.645880225673922,1,1,-0.2181412428614241,-0.2256552777980967,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84461,13.902382146118768,1,0,-1.1275551723445036,2.0828759116976454,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
SCROP84462,13.904106579545797,1,0,-0.2181412428614241,0.6144752061370568,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84463,13.904106579545797,1,1,-0.6276715649250514,1.1716268777309198,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84464,13.904106579545797,1,1,-0.6276715649250514,1.5573375253686808,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84465,14.161397502170024,1,0,-1.1275551723445036,0.533021368826241,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84466,14.420893025463036,1,0,-0.2181412428614241,1.9343057856991206,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84467,14.420893025463036,1,1,-1.7895695803966807,1.3270339853558026,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84468,14.420893025463036,1,1,-0.2181412428614241,1.1716268777309198,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84469,14.420893025463036,1,1,0.4415956417165859,2.230263799393109,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84470,14.680656990348215,1,0,-1.7895695803966807,0.6144752061370568,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84471,14.68220346217998,1,0,-0.2181412428614241,2.0828759116976454,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84472,14.68220346217998,1,0,0.9719694110322501,1.404166122541715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84473,14.680656990348215,1,1,-0.6276715649250514,0.20188634627812624,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84474,15.20604560988926,1,0,-1.1275551723445036,1.1716268777309198,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84475,15.20604560988926,1,0,-0.2181412428614241,1.7844987576565365,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
SCROP84476,15.20604560988926,1,1,-1.7895695803966807,-0.05264453801707921,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84477,15.20604560988926,1,1,-1.1275551723445036,0.8559276799977857,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84478,15.469590047227166,1,0,-0.6276715649250514,2.0828759116976454,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
SCROP84479,15.733879533529132,1,0,-1.1275551723445036,2.521690758688876,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84480,15.733879533529132,1,0,-1.1275551723445036,1.7844987576565365,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84481,15.733879533529132,1,1,-0.2181412428614241,0.775912545855519,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84482,15.735225920625686,1,1,-1.1275551723445036,2.521690758688876,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
SCROP84483,15.999999999999998,1,1,-0.2181412428614241,0.368556624766232,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
SCROP84484,5.325074021614986,0,0,1.4212216326251894,-0.9505763289474085,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84485,5.517848352762241,0,0,-0.6276715649250514,-1.2398290009970372,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84486,5.728654315982437,0,0,0.4415956417165859,-1.439722161688139,2.449489742783178,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84487,5.934472140399941,0,0,-0.2181412428614241,-0.9505763289474085,1.7320508075688772,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84488,5.934472140399941,0,0,0.7191210444816724,-0.9505763289474085,2.449489742783178,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84489,6.144633651371694,0,0,-0.2181412428614241,-0.580834160322702,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84490,6.144633651371694,0,0,0.4415956417165859,-0.8565833082416746,2.23606797749979,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84491,6.565414427346138,0,0,0.4415956417165859,-0.6717743823444874,2.449489742783178,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84492,6.565414427346138,0,0,1.8140949571510987,-0.7636711966407022,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84493,6.782422886028333,0,0,0.9719694110322501,-1.1421098620087813,2.8284271247461903,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84494,6.775168952273312,0,0,0.9719694110322501,-0.580834160322702,3.1622776601683795,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84495,6.782422886028333,0,0,1.4212216326251894,0.11767042710626759,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84496,7.211247851537041,0,0,-1.7895695803966807,-0.13879794993527125,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84497,7.211247851537041,0,0,0.7191210444816724,-0.13879794993527125,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84498,7.434993741615868,0,0,-0.2181412428614241,-0.8565833082416746,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84499,7.428958841446565,0,0,-0.2181412428614241,0.11767042710626759,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84500,7.428958841446565,0,0,0.4415956417165859,-0.6717743823444874,2.449489742783178,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84501,7.428958841446565,0,0,0.4415956417165859,-0.2256552777980967,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84502,7.434993741615868,0,0,0.9719694110322501,0.03283551304211519,1.7320508075688772,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84503,7.428958841446565,0,0,1.8140949571510987,-0.13879794993527125,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84504,7.428958841446565,0,0,1.8140949571510987,0.03283551304211519,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84505,7.651724731089556,0,0,-0.6276715649250514,-1.542171858514056,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84506,7.651724731089556,0,0,-0.2181412428614241,-0.8565833082416746,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84507,7.651724731089556,0,0,0.132613617542462,-0.9505763289474085,3.1622776601683795,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84508,7.651724731089556,0,0,0.4415956417165859,-2.087935081708049,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84509,7.651724731089556,0,0,0.4415956417165859,-0.2256552777980967,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84510,7.651724731089556,0,0,0.7191210444816724,-0.313249698074716,2.449489742783178,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84511,7.872994366204345,0,0,-1.7895695803966807,-0.7636711966407022,3.4641016151377544,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84512,7.872994366204345,0,0,-0.6276715649250514,-1.6465165508771287,3.4641016151377544,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84513,7.872994366204345,0,0,-0.2181412428614241,-0.6717743823444874,2.6457513110645907,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84514,7.872994366204345,0,0,-0.2181412428614241,-1.1421098620087813,3.872983346207417,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84515,7.872994366204345,0,0,-0.2181412428614241,-0.8565833082416746,3.1622776601683795,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84516,7.872994366204345,0,0,-0.2181412428614241,-0.6717743823444874,2.8284271247461903,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84517,7.872994366204345,0,0,-0.2181412428614241,-0.580834160322702,2.6457513110645907,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84518,7.872994366204345,0,0,0.132613617542462,0.2855075464944322,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84519,7.872994366204345,0,0,0.4415956417165859,-0.6717743823444874,3.1622776601683795,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84520,7.872994366204345,0,0,0.9719694110322501,-0.05264453801707921,2.23606797749979,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84521,7.872994366204345,0,0,1.4212216326251894,-0.13879794993527125,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84522,7.872994366204345,0,0,1.8140949571510987,-0.2256552777980967,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84523,8.097758867857012,0,0,-0.6276715649250514,-1.338990806260014,3.7416573867739413,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84524,8.097758867857012,0,0,-0.2181412428614241,-0.4016173480279552,3.3166247903554,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84525,8.097758867857012,0,0,-0.2181412428614241,-0.313249698074716,2.6457513110645907,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84526,8.097758867857012,0,0,-0.2181412428614241,-0.313249698074716,3.1622776601683795,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84527,8.097758867857012,0,0,-0.2181412428614241,0.2855075464944322,1.4142135623730951,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84528,8.097758867857012,0,0,0.132613617542462,-1.1421098620087813,4.123105625617661,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84529,8.097758867857012,0,0,0.132613617542462,-0.313249698074716,3.1622776601683795,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84530,8.097758867857012,0,0,0.132613617542462,0.20188634627812624,1.4142135623730951,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84531,8.097758867857012,0,0,0.4415956417165859,-0.6717743823444874,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84532,8.097758867857012,0,0,0.4415956417165859,-0.05264453801707921,2.23606797749979,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84533,8.097758867857012,0,0,0.7191210444816724,-0.05264453801707921,2.449489742783178,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84534,8.097758867857012,0,0,1.2048595468211347,0.11767042710626759,1.7320508075688772,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84535,8.097758867857012,0,0,1.4212216326251894,-0.4016173480279552,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84536,8.097758867857012,0,0,1.623635416126593,-0.7636711966407022,3.872983346207417,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84537,8.097758867857012,0,0,1.8140949571510987,-0.580834160322702,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84538,8.325147517278273,0,0,-1.1275551723445036,-0.6717743823444874,3.3166247903554,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84539,8.325147517278273,0,0,-1.1275551723445036,-0.49079772514857045,3.605551275463989,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84540,8.325147517278273,0,0,-1.1275551723445036,0.11767042710626759,2.23606797749979,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84541,8.325147517278273,0,0,-0.2181412428614241,-0.49079772514857045,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84542,8.325147517278273,0,0,0.4415956417165859,-1.0457240225664548,3.7416573867739413,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84543,8.325147517278273,0,0,0.7191210444816724,0.368556624766232,1.7320508075688772,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84544,8.325147517278273,0,0,0.9719694110322501,0.03283551304211519,2.449489742783178,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84545,8.325147517278273,0,0,0.9719694110322501,0.11767042710626759,2.23606797749979,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84546,8.325147517278273,0,0,1.4212216326251894,-0.49079772514857045,2.449489742783178,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84547,8.325147517278273,0,0,1.4212216326251894,0.11767042710626759,2.449489742783178,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84548,8.325147517278273,0,0,1.8140949571510987,-0.49079772514857045,2.449489742783178,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84549,8.549879733383484,0,0,-0.6276715649250514,-1.2398290009970372,4.47213595499958,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84550,8.549879733383484,0,0,-0.6276715649250514,0.20188634627812624,1.4142135623730951,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84551,8.549879733383484,0,0,-0.2181412428614241,-1.2398290009970372,4.123105625617661,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84552,8.549879733383484,0,0,-0.2181412428614241,-1.0457240225664548,4.242640687119285,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84553,8.549879733383484,0,0,-0.2181412428614241,-0.6717743823444874,3.7416573867739413,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84554,8.554437239434941,0,0,-0.2181412428614241,-0.49079772514857045,2.8284271247461903,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84555,8.549879733383484,0,0,-0.2181412428614241,-0.13879794993527125,3.4641016151377544,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84556,8.549879733383484,0,0,0.132613617542462,-0.49079772514857045,3.4641016151377544,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84557,8.549879733383484,0,0,0.132613617542462,0.533021368826241,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84558,8.549879733383484,0,0,0.7191210444816724,-0.4016173480279552,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84559,8.549879733383484,0,0,0.9719694110322501,-0.05264453801707921,1.7320508075688772,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84560,8.549879733383484,0,0,1.2048595468211347,-0.9505763289474085,3.7416573867739413,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84561,8.549879733383484,0,0,1.2048595468211347,0.45105466253845106,1.7320508075688772,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84562,8.554437239434941,0,0,1.4212216326251894,-0.2256552777980967,3.605551275463989,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84563,8.554437239434941,0,0,1.8140949571510987,-0.6717743823444874,3.3166247903554,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84564,8.554437239434941,0,0,1.8140949571510987,-0.13879794993527125,2.23606797749979,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84565,8.549879733383484,0,0,2.4837598638230904,0.20188634627812624,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84566,8.78070842816116,0,0,-1.1275551723445036,-1.7529690318854458,4.58257569495584,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84567,8.78070842816116,0,0,-1.1275551723445036,0.11767042710626759,2.449489742783178,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84568,8.78070842816116,0,0,-0.6276715649250514,-1.2398290009970372,4.47213595499958,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84569,8.78070842816116,0,0,-0.6276715649250514,-0.580834160322702,3.3166247903554,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84570,8.78070842816116,0,0,-0.6276715649250514,0.45105466253845106,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84571,8.78070842816116,0,0,-0.2181412428614241,-1.439722161688139,4.242640687119285,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84572,8.78070842816116,0,0,-0.2181412428614241,-1.0457240225664548,4.358898943540674,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84573,8.78070842816116,0,0,-0.2181412428614241,-0.7636711966407022,4.123105625617661,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84574,8.78070842816116,0,0,-0.2181412428614241,-0.2256552777980967,4.123105625617661,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84575,8.78070842816116,0,0,1.8140949571510987,-0.05264453801707921,3.3166247903554,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84576,8.78070842816116,0,0,1.8140949571510987,0.11767042710626759,3.3166247903554,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84577,8.78070842816116,0,0,2.4837598638230904,-0.4016173480279552,3.3166247903554,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84578,9.008222937420152,0,0,-1.7895695803966807,-1.542171858514056,4.47213595499958,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84579,9.008222937420152,0,0,-1.1275551723445036,-0.4016173480279552,4.69041575982343,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84580,9.008222937420152,0,0,-1.1275551723445036,-0.9505763289474085,4.123105625617661,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84581,9.008222937420152,0,0,-1.1275551723445036,-0.4016173480279552,2.8284271247461903,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84582,9.008222937420152,0,0,-0.2181412428614241,0.6954335016686494,1.4142135623730951,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84583,9.012328782536256,0,0,0.132613617542462,0.03283551304211519,1.4142135623730951,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84584,9.008222937420152,0,0,0.4415956417165859,-1.0457240225664548,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84585,9.008222937420152,0,0,0.9719694110322501,-0.6717743823444874,1.4142135623730951,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84586,9.008222937420152,0,0,0.9719694110322501,0.11767042710626759,2.23606797749979,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84587,9.008222937420152,0,0,1.4212216326251894,0.45105466253845106,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84588,9.244335465376482,0,0,-1.7895695803966807,-1.1421098620087813,3.872983346207417,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84589,9.240433254923236,0,0,-1.1275551723445036,-0.313249698074716,3.3166247903554,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84590,9.240433254923236,0,0,-1.1275551723445036,-0.313249698074716,3.872983346207417,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84591,9.240433254923236,0,0,-0.2181412428614241,-1.542171858514056,4.795831523312719,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84592,9.244335465376482,0,0,-0.2181412428614241,-0.7636711966407022,4.123105625617661,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84593,9.244335465376482,0,0,-0.2181412428614241,-0.7636711966407022,4.242640687119285,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84594,9.240433254923236,0,0,-0.2181412428614241,-0.6717743823444874,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84595,9.244335465376482,0,0,-0.2181412428614241,0.20188634627812624,3.3166247903554,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84596,9.244335465376482,0,0,-0.2181412428614241,-0.2256552777980967,2.6457513110645907,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84597,9.240433254923236,0,0,-0.2181412428614241,0.6144752061370568,2.449489742783178,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84598,9.244335465376482,0,0,0.9719694110322501,-0.7636711966407022,4.123105625617661,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84599,9.240433254923236,0,0,0.9719694110322501,-0.580834160322702,3.7416573867739413,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84600,9.240433254923236,0,0,0.9719694110322501,-0.313249698074716,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84601,9.240433254923236,0,0,1.8140949571510987,-0.05264453801707921,3.3166247903554,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84602,9.244335465376482,0,0,1.8140949571510987,0.533021368826241,3.3166247903554,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84603,9.240433254923236,0,0,1.8140949571510987,0.6954335016686494,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84604,9.240433254923236,0,0,0.4415956417165859,-0.6717743823444874,3.605551275463989,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84605,9.240433254923236,0,0,1.4212216326251894,-0.313249698074716,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84606,9.240433254923236,0,0,-1.7895695803966807,-0.313249698074716,2.8284271247461903,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84607,9.476395693435768,0,0,-1.7895695803966807,-1.338990806260014,4.898979485566356,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84608,9.472682371859095,0,0,-1.7895695803966807,-0.6717743823444874,2.8284271247461903,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84609,9.476395693435768,0,0,-1.1275551723445036,-1.2398290009970372,4.69041575982343,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84610,9.476395693435768,0,0,-1.1275551723445036,-0.2256552777980967,4.358898943540674,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84611,9.476395693435768,0,0,-1.1275551723445036,-0.4016173480279552,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84612,9.476395693435768,0,0,-1.1275551723445036,0.03283551304211519,2.449489742783178,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84613,9.476395693435768,0,0,-0.6276715649250514,-1.1421098620087813,4.358898943540674,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84614,9.472682371859095,0,0,-0.2181412428614241,-1.439722161688139,4.58257569495584,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84615,9.476395693435768,0,0,-0.2181412428614241,-0.2256552777980967,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84616,9.476395693435768,0,0,-0.2181412428614241,0.20188634627812624,2.6457513110645907,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84617,9.476395693435768,0,0,-0.2181412428614241,0.533021368826241,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP84618,9.476395693435768,0,0,0.132613617542462,0.368556624766232,3.1622776601683795,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84619,9.476395693435768,0,0,0.132613617542462,0.775912545855519,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84620,9.476395693435768,0,0,0.4415956417165859,-0.580834160322702,3.3166247903554,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84621,9.472682371859095,0,0,0.4415956417165859,-0.13879794993527125,3.4641016151377544,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84622,9.476395693435768,0,0,0.4415956417165859,0.533021368826241,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84623,9.476395693435768,0,0,0.4415956417165859,0.6144752061370568,2.8284271247461903,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84624,9.476395693435768,0,0,0.9719694110322501,-0.6717743823444874,4.358898943540674,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP84625,9.476395693435768,0,0,0.9719694110322501,0.03283551304211519,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP84626,9.476395693435768,0,0,1.4212216326251894,-0.6717743823444874,4.898979485566356,0.0,1.0,0.0,1.0,0.0,0.0,0
