Semanas_Utilizando,Semanas_Sem_Uso,Estimativa_de_Insetos,Doses_Semana,Tipo_de_Cultivo,Categoria_Pesticida,dano_na_plantacao
33.0,21,2542,5,1,2,0
30.0,7,1056,20,1,2,0
32.0,26,3895,15,0,2,1
,17,984,5,0,2,0
27.0,0,342,45,0,2,0
18.0,22,1056,10,1,2,0
28.0,1,488,45,0,2,0
10.0,10,342,40,1,2,0
14.0,1,150,30,0,2,0
18.0,27,2267,40,0,2,1
18.0,0,531,30,1,3,0
13.0,19,577,15,0,2,0
20.0,0,577,20,1,2,0
41.0,0,984,20,0,3,1
36.0,0,731,55,0,3,0
,0,2840,25,0,3,1
34.0,13,2688,20,0,2,2
10.0,0,188,10,1,3,1
24.0,7,448,20,0,2,0
33.0,0,577,55,1,3,0
45.0,0,2840,20,0,3,0
19.0,24,1212,40,0,2,0
19.0,28,2267,25,0,2,0
30.0,19,1786,20,0,2,1
29.0,2,577,20,0,2,0
40.0,15,2840,20,0,2,1
36.0,8,1296,20,1,2,0
26.0,8,1212,20,1,2,0
22.0,14,851,50,0,2,0
14.0,22,731,30,0,2,0
34.0,0,448,55,0,3,0
46.0,4,1478,20,1,2,0
31.0,10,1478,30,0,2,0
19.0,12,677,30,0,2,0
56.0,0,2401,20,1,3,1
39.0,11,2139,40,0,2,0
27.0,1,232,30,1,2,0
12.0,17,625,20,0,2,0
31.0,10,1056,60,0,2,1
8.0,27,1056,15,1,2,0
23.0,0,488,20,0,3,1
12.0,4,1898,30,0,2,0
7.0,15,1296,10,0,2,0
37.0,3,851,5,0,2,0
20.0,20,1212,15,0,2,0
30.0,3,2402,20,0,2,0
41.0,0,1678,5,0,3,1
41.0,7,1478,15,0,2,0
17.0,0,150,60,0,3,1
24.0,31,2999,20,0,2,1
27.0,8,2139,10,0,2,0
12.0,26,984,10,0,2,0
20.0,21,1297,40,0,2,0
27.0,6,577,30,1,2,0
18.0,22,732,20,0,2,0
24.0,5,790,40,0,2,0
54.0,5,3164,5,0,2,1
42.0,3,1296,20,0,2,2
57.0,0,2840,40,1,3,0
51.0,2,1898,20,0,2,0
30.0,12,1212,30,1,2,0
31.0,5,789,30,0,2,0
33.0,24,2840,10,0,2,0
34.0,18,1898,15,0,2,0
25.0,23,1678,20,0,2,0
,10,2015,15,0,2,0
32.0,17,2015,10,0,2,1
26.0,3,283,40,0,2,0
34.0,18,2138,5,1,2,0
,1,984,30,0,2,0
41.0,12,2138,25,0,2,0
50.0,3,1898,30,0,2,0
30.0,1,531,10,0,2,0
16.0,14,531,25,0,2,0
8.0,0,488,20,1,3,0
13.0,15,448,60,0,2,0
30.0,12,1132,20,0,2,1
31.0,1,984,30,1,2,0
,6,916,40,0,2,0
39.0,0,1212,5,0,3,1
33.0,8,1385,20,0,2,0
36.0,0,448,40,0,3,0
20.0,34,2999,40,0,2,0
,8,2016,20,0,2,0
20.0,0,1786,10,0,2,0
40.0,9,1678,30,0,2,0
,18,531,40,0,2,0
25.0,7,731,25,1,2,0
41.0,1,1478,15,0,2,0
44.0,1,2015,15,0,2,0
20.0,0,625,10,1,3,0
20.0,20,1296,5,0,2,0
27.0,0,1212,40,0,3,1
20.0,12,1478,20,1,2,0
,0,312,5,1,3,0
14.0,27,1212,40,0,2,0
40.0,14,2999,30,0,2,0
40.0,0,851,40,0,3,1
30.0,11,1785,40,0,2,0
44.0,0,1056,5,1,3,0
,10,1785,40,1,2,0
5.0,13,789,10,1,2,0
26.0,12,851,5,0,2,0
19.0,6,311,25,0,2,0
5.0,19,1785,20,1,2,0
15.0,38,2401,5,0,2,0
41.0,0,1056,35,1,3,0
34.0,5,1785,40,0,2,0
14.0,13,531,10,0,2,0
30.0,15,1785,10,0,2,0
27.0,0,732,60,0,3,0
30.0,12,1132,30,0,2,0
49.0,6,2138,60,0,2,0
0.0,0,1132,0,1,1,1
35.0,1,531,40,1,2,0
26.0,0,232,40,1,3,0
35.0,8,1898,20,0,2,0
25.0,17,1575,15,0,2,0
24.0,18,731,10,0,2,0
20.0,0,625,5,0,3,0
23.0,18,790,25,0,2,0
,0,1478,20,1,3,1
34.0,0,625,20,0,3,1
35.0,0,1056,5,1,3,0
,10,488,30,0,2,0
41.0,2,1056,60,0,2,0
28.0,0,984,50,1,3,0
10.0,24,1678,5,1,2,0
44.0,2,1678,25,0,2,2
22.0,14,851,30,0,2,0
44.0,0,1212,40,1,3,1
,5,1576,20,1,2,0
,0,790,15,0,3,0
15.0,5,256,15,0,2,0
32.0,17,2401,20,0,2,0
15.0,5,448,30,1,2,0
20.0,13,732,20,1,2,0
38.0,0,851,25,1,2,0
38.0,15,2016,20,0,2,1
40.0,7,1785,40,0,2,1
26.0,16,1132,20,0,2,0
26.0,26,1678,20,0,2,0
15.0,22,1056,15,0,2,0
11.0,34,2267,20,0,2,0
22.0,13,677,5,0,2,0
30.0,0,1385,20,1,3,0
17.0,17,577,40,1,2,0
10.0,37,2688,10,0,2,0
,0,342,5,1,3,0
18.0,21,984,5,0,2,0
13.0,12,312,10,1,2,0
13.0,10,410,15,0,2,0
41.0,0,1786,40,0,3,0
31.0,3,577,10,1,2,0
,28,1296,80,0,2,0
37.0,13,1678,30,0,2,0
32.0,14,1212,80,0,2,0
44.0,11,2541,60,0,2,0
23.0,31,2139,60,0,2,1
24.0,8,790,40,0,2,1
15.0,11,283,20,1,2,0
27.0,4,790,15,0,2,0
38.0,8,1785,40,0,2,0
25.0,22,1478,60,0,2,0
23.0,30,1785,30,0,2,1
47.0,5,2401,15,1,2,1
20.0,35,3337,20,0,2,0
23.0,0,411,30,0,3,0
26.0,3,790,15,0,2,0
34.0,10,1132,20,0,2,0
20.0,25,1785,40,0,2,1
41.0,19,3702,20,0,2,1
16.0,0,448,30,1,3,0
44.0,1,1385,40,0,2,0
41.0,13,2139,50,0,2,0
9.0,19,625,30,0,2,0
20.0,0,448,10,1,3,1
18.0,0,625,15,1,3,0
43.0,12,2016,20,0,2,1
31.0,3,789,10,1,2,0
17.0,27,1678,60,0,2,0
40.0,0,789,30,0,3,1
46.0,0,2138,15,1,3,0
48.0,6,2138,30,0,2,0
22.0,38,3702,10,0,2,0
16.0,3,209,25,0,2,0
23.0,12,790,25,0,2,0
,0,2267,40,1,3,2
21.0,0,151,35,0,3,0
34.0,0,677,10,1,3,0
15.0,6,625,20,0,2,0
49.0,0,1478,30,0,3,2
24.0,0,1678,10,1,3,0
32.0,16,2267,20,0,2,1
,18,851,25,0,2,0
30.0,10,1678,20,0,2,1
37.0,0,1212,15,0,3,0
16.0,0,232,10,1,3,0
20.0,0,188,60,1,3,0
15.0,0,488,10,1,3,0
24.0,13,488,60,0,2,0
40.0,7,2688,30,1,2,0
12.0,14,448,25,0,2,0
44.0,0,1678,5,0,3,0
32.0,0,410,40,0,3,0
21.0,37,3164,15,0,2,0
36.0,0,1212,10,1,3,0
25.0,30,2402,20,0,2,0
23.0,12,984,20,0,2,0
23.0,9,1212,10,1,2,0
34.0,5,731,20,0,2,0
34.0,3,851,30,0,2,0
7.0,12,677,5,1,2,0
25.0,0,1575,5,0,3,0
31.0,3,577,50,0,2,0
13.0,28,1212,20,0,2,0
27.0,14,1898,25,0,2,0
18.0,19,789,10,0,2,0
45.0,0,1678,20,0,3,1
36.0,0,1212,20,0,3,0
,22,2402,5,0,2,0
25.0,13,2840,20,0,2,0
,0,448,30,1,2,0
,6,1056,10,1,2,0
,28,1212,20,0,2,0
23.0,12,1056,30,0,2,0
28.0,14,1056,60,0,2,0
21.0,22,1785,15,1,2,0
,11,731,15,0,2,0
30.0,8,1056,60,0,2,0
17.0,19,851,40,1,2,0
34.0,5,1212,80,0,2,0
12.0,36,2401,20,0,2,0
43.0,0,3516,40,0,3,1
48.0,0,2139,15,0,3,0
23.0,10,448,20,0,2,0
24.0,0,188,40,1,3,0
16.0,25,1056,20,0,2,0
14.0,0,851,20,1,3,0
24.0,16,916,80,0,2,0
36.0,8,1576,60,0,2,0
27.0,1,851,15,0,2,0
45.0,15,3515,40,0,2,1
43.0,5,1478,60,0,2,0
42.0,0,1296,15,0,3,0
18.0,13,531,30,1,2,0
35.0,0,1898,15,1,3,0
35.0,1,984,25,0,2,0
40.0,12,2016,20,0,2,0
29.0,13,1478,40,1,2,0
31.0,0,1296,10,0,3,0
43.0,4,2015,10,1,2,0
30.0,1,732,20,1,2,0
40.0,19,2015,40,1,2,0
11.0,32,2401,10,1,2,0
,6,2138,35,0,2,0
20.0,10,790,35,0,2,0
25.0,0,625,40,0,3,0
32.0,0,2016,10,1,3,1
35.0,0,488,25,1,3,0
43.0,0,2016,20,0,3,1
12.0,19,732,15,0,2,0
,5,1132,10,1,2,0
0.0,0,410,0,0,1,1
20.0,0,851,5,0,3,0
19.0,12,448,20,0,2,0
21.0,1,209,30,0,2,0
30.0,0,916,25,1,3,0
27.0,0,1132,30,1,3,0
24.0,17,1132,20,0,2,0
13.0,20,625,50,0,2,0
21.0,10,283,40,0,2,0
36.0,5,732,40,0,2,0
,9,577,15,0,2,0
10.0,15,411,25,0,2,0
10.0,40,2401,10,1,2,0
47.0,0,1212,20,0,3,0
31.0,9,1132,40,0,2,0
37.0,0,1056,30,1,3,0
6.0,32,1678,20,0,2,0
29.0,22,2688,10,0,2,0
18.0,17,3516,10,0,2,1
20.0,28,2541,50,0,2,1
46.0,0,1132,20,0,3,1
24.0,0,209,25,0,3,0
32.0,8,984,10,0,2,0
27.0,0,789,10,1,3,1
32.0,4,1132,40,0,2,0
15.0,26,1678,5,1,2,0
25.0,23,2401,20,0,2,1
42.0,5,1576,50,0,2,0
22.0,26,1296,40,0,2,0
21.0,0,531,40,1,3,0
39.0,0,790,20,0,3,1
0.0,0,3164,0,1,1,1
21.0,14,488,55,1,2,0
15.0,1,851,20,0,2,0
38.0,10,1478,5,1,2,0
36.0,8,1132,10,0,2,0
19.0,13,531,20,0,2,0
27.0,0,1056,15,1,3,0
,13,1297,40,0,2,0
25.0,16,1478,30,0,2,0
26.0,10,731,15,0,2,0
42.0,5,1385,20,0,2,1
34.0,0,677,40,0,3,0
34.0,0,577,45,1,3,1
25.0,0,1576,20,1,3,1
29.0,20,1678,25,0,2,0
45.0,0,1296,20,0,2,0
11.0,30,1296,10,0,2,0
49.0,2,1898,45,0,2,1
32.0,20,2402,20,0,2,0
43.0,3,1212,60,0,2,0
8.0,25,916,5,0,2,0
,14,851,15,0,2,0
17.0,19,677,60,0,2,2
,5,1385,40,0,2,0
39.0,0,1056,40,0,3,1
19.0,0,209,10,1,3,0
25.0,3,790,15,0,2,0
,0,1212,20,0,2,0
,12,2840,40,0,2,2
22.0,21,1385,10,1,2,0
55.0,0,2999,10,0,3,0
,0,488,15,0,3,0
26.0,25,1575,20,0,2,0
35.0,19,2267,30,0,2,0
29.0,11,3164,30,0,2,0
55.0,3,2267,20,0,2,0
30.0,15,2840,60,0,2,1
25.0,0,1575,20,1,3,0
21.0,11,732,20,0,2,0
26.0,9,732,10,0,2,0
19.0,34,2267,40,0,2,0
20.0,0,256,30,1,3,0
42.0,13,1576,20,0,2,0
37.0,0,2688,15,0,3,1
10.0,22,851,40,0,2,0
29.0,24,1898,20,0,2,0
17.0,17,677,10,1,2,0
15.0,0,448,20,0,3,0
16.0,28,1678,15,0,2,0
36.0,3,1785,30,0,2,0
21.0,25,1478,10,0,2,0
15.0,15,448,20,0,2,0
35.0,12,1297,40,0,2,0
40.0,17,3895,20,0,2,1
47.0,0,1786,10,0,3,1
34.0,5,851,20,1,2,0
35.0,0,1297,20,1,2,0
40.0,0,1478,25,0,3,0
40.0,0,3165,20,0,3,0
35.0,18,2138,40,0,2,0
17.0,20,1056,40,0,2,0
22.0,0,256,20,0,3,0
41.0,0,1212,20,0,3,1
60.0,0,2138,20,0,3,0
,34,2016,20,0,2,0
17.0,0,188,40,0,2,0
46.0,0,1576,15,1,3,0
47.0,0,1898,30,1,3,0
,0,531,70,0,3,0
29.0,2,1296,25,1,2,0
17.0,4,1212,40,0,2,1
50.0,0,1296,5,0,3,0
27.0,0,577,15,0,3,0
22.0,14,1478,20,1,2,1
24.0,14,577,40,0,2,0
52.0,0,2688,20,0,3,1
20.0,17,1786,40,1,2,0
60.0,6,4096,40,0,2,0
34.0,7,1678,40,1,2,1
35.0,2,732,60,0,2,0
31.0,4,732,60,0,2,0
19.0,0,531,20,0,3,0
27.0,0,625,40,0,3,0
,0,1785,40,1,3,0
55.0,8,3702,30,0,2,0
,5,577,5,0,2,0
24.0,0,2015,15,0,3,0
33.0,3,984,50,0,2,0
30.0,22,2840,20,0,2,0
15.0,0,915,20,1,3,0
14.0,22,732,20,0,2,0
30.0,14,1898,40,0,2,2
20.0,0,488,10,1,3,1
30.0,16,1576,20,0,2,0
42.0,1,2138,20,1,2,0
45.0,3,1898,15,0,2,1
33.0,6,1212,60,0,2,0
20.0,9,851,25,0,2,0
21.0,13,577,50,1,2,0
20.0,20,1385,40,0,2,0
,3,1678,40,0,2,0
17.0,29,1478,15,0,2,0
35.0,10,1786,40,1,2,1
19.0,18,1056,10,0,2,0
40.0,0,1212,10,0,2,0
20.0,22,1056,5,1,2,0
42.0,0,3516,20,1,3,0
17.0,31,1898,30,0,2,0
40.0,0,1212,25,1,3,1
8.0,0,283,10,0,2,0
19.0,26,2267,20,1,2,0
28.0,18,1678,20,0,2,0
23.0,12,1056,5,1,2,0
40.0,0,1478,20,1,2,0
34.0,8,1478,20,0,2,0
42.0,0,1898,25,0,3,0
46.0,8,2402,40,0,2,0
17.0,28,1212,20,0,2,0
30.0,10,984,15,0,2,0
40.0,4,1296,15,0,2,0
41.0,0,1385,30,0,3,0
44.0,20,4096,30,0,2,0
15.0,37,2688,5,0,2,0
28.0,0,1056,40,1,3,0
17.0,37,2267,10,0,2,0
,25,1786,30,0,2,1
10.0,35,2267,30,0,2,0
8.0,0,731,20,0,3,0
27.0,0,625,15,1,3,0
22.0,11,915,90,0,2,1
35.0,0,1478,20,1,3,1
18.0,0,851,20,1,3,0
26.0,0,1478,10,0,3,0
53.0,2,2542,50,0,2,0
32.0,0,1385,25,0,3,0
26.0,2,625,10,0,2,0
19.0,35,2840,50,0,2,0
38.0,0,2267,30,0,3,0
24.0,3,209,20,1,2,0
16.0,40,3164,10,0,2,1
18.0,20,789,30,0,2,0
45.0,9,2267,30,0,2,0
33.0,0,1132,35,0,3,0
25.0,28,2401,10,0,2,0
26.0,6,677,30,1,2,0
35.0,9,1385,10,0,2,0
12.0,13,411,60,0,2,0
27.0,19,2016,10,1,2,0
35.0,12,1478,40,1,2,0
35.0,4,1385,15,1,2,1
25.0,0,984,25,1,3,0
25.0,0,375,20,0,2,0
33.0,0,448,25,0,3,0
25.0,26,1898,15,0,2,0
27.0,13,1132,50,0,2,0
27.0,2,410,35,1,2,0
,0,342,60,1,3,0
24.0,5,850,20,0,2,0
20.0,17,1132,30,1,2,0
36.0,18,2541,30,0,2,1
25.0,0,2542,20,0,3,0
35.0,13,1385,20,0,2,0
35.0,2,850,60,0,2,0
48.0,0,1576,40,0,3,1
15.0,14,2999,10,1,2,0
35.0,0,732,20,0,3,0
25.0,0,1212,20,1,3,1
42.0,10,1678,50,0,2,0
34.0,3,677,20,0,2,0
,27,1478,30,0,2,0
7.0,0,488,15,0,3,0
58.0,0,3702,20,0,3,1
52.0,0,2015,30,1,3,2
35.0,0,577,40,0,3,0
19.0,17,677,20,0,2,0
41.0,0,731,30,0,3,1
10.0,7,312,60,1,2,0
43.0,6,2267,10,1,2,0
36.0,5,1132,35,0,2,0
11.0,29,1212,10,0,2,0
,14,789,10,0,2,0
13.0,31,2541,40,0,2,0
,19,2015,20,1,2,1
26.0,6,448,40,0,2,0
34.0,2,984,30,0,2,0
15.0,17,677,20,0,2,0
27.0,20,1385,40,0,2,0
39.0,16,2999,10,0,2,0
30.0,10,984,60,0,2,0
24.0,17,577,30,0,2,0
25.0,18,1576,40,1,2,0
24.0,0,577,15,1,3,0
25.0,16,1296,30,1,2,0
15.0,0,915,40,1,3,0
,0,151,5,1,3,0
28.0,15,1056,50,0,2,0
30.0,1,731,40,0,2,0
65.0,0,3516,30,0,3,1
,0,1296,30,1,3,1
20.0,8,342,15,0,2,0
29.0,0,448,20,1,2,0
45.0,0,4096,10,0,3,1
8.0,0,1296,20,0,3,0
30.0,8,916,20,1,2,0
41.0,12,2138,10,1,2,1
49.0,0,2138,20,1,3,1
30.0,5,731,60,0,2,0
56.0,0,2840,20,1,3,1
36.0,0,411,25,0,3,0
52.0,0,1898,20,0,3,0
40.0,17,2138,10,0,2,0
32.0,7,625,40,0,2,0
,0,342,10,0,3,0
18.0,5,531,30,0,2,0
64.0,0,2999,15,0,3,0
38.0,16,2840,10,1,2,0
17.0,11,411,40,1,2,1
11.0,10,577,30,1,2,0
43.0,12,2541,25,0,2,0
20.0,12,789,10,1,2,0
35.0,2,1297,40,1,2,0
10.0,0,283,40,1,3,0
10.0,0,731,10,1,3,0
,16,916,60,0,2,0
16.0,28,1296,40,0,2,0
52.0,0,2016,5,0,3,1
28.0,19,1212,60,0,2,0
22.0,19,1132,10,1,2,0
30.0,0,531,60,0,3,0
30.0,0,577,15,1,3,2
25.0,30,3336,40,0,2,1
19.0,14,531,15,0,2,0
39.0,0,916,60,0,3,1
37.0,20,2542,70,0,2,0
44.0,0,1576,15,1,3,0
29.0,0,342,70,1,3,0
32.0,0,789,80,0,2,0
35.0,0,789,20,1,3,0
19.0,6,375,10,0,2,0
41.0,0,984,5,1,3,0
18.0,20,1478,5,1,2,0
,19,677,15,0,2,0
,19,790,90,0,2,0
21.0,0,448,10,0,3,0
20.0,16,984,15,0,2,0
39.0,0,984,60,0,3,1
33.0,23,3702,20,0,2,0
,0,2688,0,1,1,1
,0,1478,40,0,2,0
16.0,15,789,25,0,2,0
20.0,18,984,5,0,2,0
17.0,15,1132,10,0,2,0
43.0,6,1385,40,0,2,0
30.0,5,731,40,0,2,0
5.0,11,448,20,1,2,0
28.0,18,2015,15,0,2,0
23.0,30,2402,20,0,2,0
27.0,22,1385,50,1,2,0
20.0,28,2139,30,0,2,0
37.0,23,2840,10,0,2,0
29.0,26,2139,15,0,2,0
39.0,0,915,60,1,3,0
33.0,12,1478,30,0,2,0
30.0,0,851,15,0,3,0
34.0,0,732,50,0,3,0
35.0,2,916,30,0,2,0
40.0,0,3337,10,1,3,0
10.0,22,1132,20,0,2,0
20.0,11,677,25,1,2,0
26.0,30,2688,20,0,2,0
0.0,0,790,0,0,1,1
20.0,18,1132,15,1,2,1
28.0,7,732,50,0,2,0
39.0,18,3702,20,0,2,0
15.0,10,1297,10,0,2,0
53.0,0,2999,10,1,3,0
22.0,0,231,10,0,3,0
20.0,11,851,5,1,2,0
31.0,31,4096,30,0,2,1
10.0,13,531,10,0,2,0
9.0,0,851,40,0,3,0
20.0,26,1478,40,0,2,0
33.0,0,577,20,0,2,0
10.0,18,789,15,1,2,0
24.0,14,850,20,0,2,0
28.0,9,789,20,0,2,0
18.0,0,1478,20,1,3,0
34.0,0,1296,15,0,3,0
31.0,8,789,80,0,2,0
35.0,15,1478,40,0,2,1
32.0,4,850,5,0,2,0
30.0,25,1786,10,0,2,0
17.0,12,1056,5,1,2,0
45.0,6,1898,10,1,2,0
33.0,16,1212,40,0,2,0
16.0,17,1056,20,0,2,0
20.0,0,283,5,0,3,0
30.0,1,1898,10,1,2,0
29.0,13,1576,25,0,2,0
,17,2688,15,1,2,0
35.0,21,2401,20,0,2,0
18.0,0,283,5,0,3,0
39.0,1,1576,20,0,2,0
20.0,17,915,20,0,2,1
24.0,0,375,60,1,3,0
25.0,6,915,60,0,2,0
45.0,6,2999,60,0,2,0
51.0,7,2688,15,0,2,0
34.0,2,448,20,0,2,0
42.0,12,2688,30,0,2,0
33.0,9,1212,30,0,2,0
54.0,0,2267,60,0,3,0
,3,1385,20,1,2,0
36.0,1,1056,15,0,2,0
,0,677,10,1,3,0
26.0,0,789,15,0,3,0
36.0,5,984,40,1,2,0
10.0,28,1132,10,0,2,0
10.0,31,1385,40,1,2,0
23.0,9,626,40,1,2,0
50.0,0,2016,20,0,3,1
19.0,5,257,20,0,2,0
37.0,26,3164,60,0,2,0
20.0,10,625,15,0,2,0
20.0,35,2402,30,0,2,0
,10,577,30,1,2,0
29.0,0,731,30,0,3,0
47.0,0,1212,80,0,3,0
26.0,18,789,30,0,2,0
33.0,10,1575,10,0,2,0
29.0,23,2267,30,0,2,1
9.0,0,851,20,1,3,0
41.0,2,1478,20,0,2,0
23.0,28,2016,50,0,2,1
58.0,4,2999,20,0,2,0
51.0,0,2542,10,1,3,1
53.0,0,2015,15,0,3,0
22.0,27,2687,10,0,2,0
24.0,5,448,20,0,2,0
5.0,22,1385,40,1,2,0
18.0,37,2840,10,0,2,0
31.0,1,851,10,0,2,0
23.0,4,732,20,0,2,0
20.0,7,375,20,0,2,0
29.0,3,790,10,0,2,0
44.0,0,1212,5,1,3,0
39.0,10,1785,15,0,2,0
21.0,26,1898,15,0,2,0
0.0,0,1786,0,0,1,1
40.0,0,851,25,1,3,0
16.0,24,1056,15,1,2,0
,0,915,30,1,3,0
21.0,13,851,30,0,2,0
32.0,0,677,35,1,3,0
,0,1297,30,0,3,0
43.0,0,1132,50,0,3,1
18.0,17,731,20,0,2,0
47.0,0,1478,30,1,3,0
32.0,10,1576,50,0,2,0
47.0,2,1785,25,0,2,0
30.0,13,1576,40,0,2,1
43.0,2,1576,40,1,2,0
,0,188,20,1,3,0
10.0,26,1132,30,1,2,0
17.0,30,2015,10,0,2,0
52.0,0,2402,15,0,3,1
15.0,8,531,10,0,2,0
37.0,6,1478,20,1,2,0
45.0,0,1478,10,0,2,0
,3,488,50,0,2,0
48.0,0,1478,60,1,3,0
40.0,0,2840,40,1,3,0
52.0,0,1898,15,0,3,0
16.0,29,1385,5,0,2,0
19.0,11,625,30,0,2,0
40.0,15,2267,65,0,2,0
37.0,2,1056,10,0,2,0
34.0,21,2840,20,0,2,1
40.0,9,2016,20,0,2,0
19.0,7,488,20,0,2,0
21.0,24,1575,20,0,2,0
0.0,0,3337,0,1,1,1
26.0,24,2542,10,1,2,0
18.0,25,1385,5,0,2,0
,10,1785,10,0,2,0
40.0,0,984,25,0,3,1
18.0,28,1385,30,0,2,0
15.0,16,677,15,0,2,0
37.0,23,4096,10,0,2,0
10.0,9,488,10,1,2,0
25.0,12,850,10,0,2,0
41.0,0,851,20,1,3,0
45.0,0,3516,5,1,3,0
25.0,0,375,40,1,3,1
32.0,3,916,40,0,2,0
42.0,2,2401,10,0,2,0
37.0,12,1212,60,0,2,2
10.0,9,1678,5,0,2,0
,5,1785,60,0,2,1
37.0,16,2267,15,0,2,0
28.0,24,1678,20,0,2,0
33.0,0,625,50,0,3,0
10.0,42,3165,10,0,2,0
20.0,0,311,40,1,3,0
39.0,0,1297,20,1,3,0
6.0,18,577,20,1,2,0
20.0,19,1478,40,0,2,0
29.0,14,1212,60,0,2,0
36.0,2,984,10,0,2,0
33.0,8,2139,40,0,2,1
24.0,0,789,25,0,3,0
15.0,0,1575,10,1,3,0
21.0,10,531,30,0,2,0
36.0,0,1212,20,0,3,1
21.0,7,448,20,0,2,0
46.0,0,984,40,1,3,0
33.0,29,3702,20,0,2,0
,13,1575,30,0,2,0
20.0,15,1296,40,0,2,0
,17,1132,50,0,2,0
30.0,13,1678,40,0,2,0
25.0,12,789,25,0,2,0
52.0,0,2687,40,0,3,1
36.0,17,1478,40,0,2,1
35.0,6,1786,20,0,2,0
11.0,36,2139,20,0,2,0
29.0,0,375,25,1,3,0
,13,375,20,0,2,0
34.0,2,915,20,0,2,0
17.0,14,531,10,0,2,0
35.0,22,2687,20,0,2,0
33.0,0,1296,60,0,3,0
37.0,1,789,25,0,2,0
30.0,0,531,40,1,3,1
32.0,5,790,40,0,2,0
31.0,8,625,30,0,2,0
20.0,0,448,10,0,3,0
39.0,0,789,50,0,3,0
37.0,2,850,60,1,2,0
47.0,7,2999,40,0,2,1
35.0,23,2840,40,0,2,1
18.0,13,790,20,0,2,0
0.0,0,283,0,1,1,1
34.0,20,2401,5,0,2,0
25.0,0,1056,15,1,3,0
27.0,19,1898,80,0,2,0
5.0,28,1478,15,0,2,0
,8,1898,30,0,2,0
20.0,0,915,25,0,3,0
16.0,16,677,10,1,2,0
18.0,6,375,35,1,2,0
28.0,7,789,45,0,2,0
46.0,0,1385,30,0,3,1
15.0,0,1296,20,1,3,2
41.0,9,1785,50,0,2,0
20.0,42,3896,20,0,2,1
,8,375,20,0,2,0
58.0,5,2840,60,0,2,1
15.0,18,1296,20,1,2,0
21.0,0,731,15,1,3,0
27.0,9,1056,20,0,2,0
20.0,28,2840,40,0,2,1
32.0,0,531,5,0,3,0
31.0,7,732,25,0,2,0
,11,915,15,0,2,0
5.0,0,375,10,0,3,0
37.0,23,2688,25,0,2,0
36.0,15,2138,20,0,2,1
30.0,25,2402,40,0,2,0
16.0,0,1132,10,1,3,0
20.0,25,1296,40,0,2,0
10.0,16,488,5,1,2,0
40.0,0,2015,20,0,3,1
48.0,0,1898,20,1,3,1
19.0,13,1478,15,0,2,0
27.0,0,1056,40,0,3,0
18.0,11,410,25,0,2,0
30.0,0,1056,25,0,3,1
20.0,21,984,30,0,2,0
,0,2840,20,0,3,0
31.0,3,677,25,0,2,0
11.0,15,488,15,0,2,0
23.0,34,2999,10,0,2,0
17.0,10,625,20,0,2,0
18.0,27,1385,15,0,2,0
32.0,0,1132,20,1,3,0
25.0,8,531,20,0,2,0
35.0,7,1056,50,0,2,0
28.0,0,209,20,1,3,0
30.0,2,677,40,0,2,0
50.0,0,2016,15,1,3,1
26.0,20,1478,40,0,2,0
42.0,5,1786,20,0,2,1
20.0,12,625,60,0,2,0
36.0,8,1132,45,0,2,0
16.0,7,283,15,1,2,0
29.0,14,1385,35,0,2,0
,18,1296,35,0,2,0
24.0,22,2267,20,1,2,0
29.0,9,2688,20,1,2,0
35.0,0,577,40,0,2,0
17.0,24,851,30,0,2,0
40.0,14,3164,25,0,2,0
21.0,33,2840,15,1,2,0
22.0,16,851,40,0,2,0
29.0,3,577,40,1,2,0
19.0,22,1385,10,0,2,0
23.0,20,1296,20,1,2,0
47.0,3,2138,20,0,2,0
20.0,16,984,60,0,2,0
,0,3702,20,0,3,1
26.0,0,2402,10,1,3,0
28.0,5,1132,20,0,2,0
25.0,11,789,35,0,2,0
52.0,0,2999,25,0,3,0
20.0,22,1785,55,0,2,0
23.0,0,1132,15,0,3,0
21.0,0,1385,10,0,3,0
22.0,11,1212,20,0,2,0
,0,448,20,1,2,0
33.0,4,732,15,1,2,0
46.0,10,2840,20,0,2,0
45.0,0,1385,25,0,3,1
25.0,3,448,20,1,2,0
,17,1785,50,0,2,0
40.0,0,1056,15,1,3,0
31.0,0,1898,20,1,3,1
51.0,1,3165,15,0,2,0
33.0,15,2267,5,0,2,0
21.0,0,448,30,0,3,0
16.0,3,626,30,1,2,0
18.0,15,625,5,1,2,0
34.0,11,1576,45,0,2,0
27.0,20,1296,20,0,2,0
20.0,18,1212,40,0,2,0
35.0,22,3515,20,0,2,0
16.0,35,2267,15,0,2,0
30.0,24,3165,20,0,2,0
17.0,11,2840,30,1,2,0
30.0,0,448,20,1,3,0
17.0,16,625,20,0,2,0
27.0,11,1296,30,1,2,0
13.0,33,1576,15,0,2,0
35.0,10,2016,35,0,2,0
38.0,0,915,20,1,3,1
20.0,19,1212,20,0,2,2
29.0,11,984,10,1,2,0
18.0,8,790,10,0,2,0
,0,375,50,0,3,0
24.0,4,488,40,1,2,0
,19,677,40,0,2,2
,1,232,20,0,2,0
34.0,0,1478,20,1,3,0
47.0,0,2138,15,0,3,0
36.0,12,2015,15,0,2,1
14.0,0,150,50,0,3,0
22.0,8,1132,10,1,2,0
35.0,8,1678,30,0,2,0
