,Identificador_Agricultor,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Temporada,dano_na_plantacao
32402,SCROP32403,1678,0,1,2,10,,28,2,0
32403,SCROP32404,1678,0,1,2,10,30.0,0,3,0
32404,SCROP32405,1678,0,1,2,10,32.0,15,3,0
32405,SCROP32406,1678,0,1,2,10,36.0,20,2,0
32406,SCROP32407,1678,0,1,2,10,45.0,3,2,0
32407,SCROP32408,1678,0,1,2,15,16.0,28,2,0
32408,SCROP32409,1678,0,1,2,15,,19,1,0
32409,SCROP32410,1678,0,1,2,20,,20,2,0
32410,SCROP32411,1678,0,1,2,25,33.0,16,2,0
32411,SCROP32412,1678,0,1,2,25,44.0,4,3,0
32412,SCROP32413,1678,0,1,2,30,22.0,20,2,0
32413,SCROP32414,1678,0,1,2,30,24.0,19,2,0
32414,SCROP32415,1678,0,1,2,35,28.0,19,3,0
32415,SCROP32416,1678,0,1,2,35,50.0,0,1,0
32416,SCROP32417,1678,0,1,2,40,6.0,34,3,0
32417,SCROP32418,1678,0,1,2,40,18.0,6,1,0
32418,SCROP32419,1678,0,1,2,40,18.0,20,2,0
32419,SCROP32420,1678,0,1,2,40,25.0,16,2,0
32420,SCROP32421,1678,0,1,2,40,,4,3,0
32421,SCROP32422,1678,0,1,2,50,36.0,12,2,0
32422,SCROP32423,1678,0,1,2,50,47.0,3,2,0
32423,SCROP32424,1678,0,1,2,60,20.0,6,2,0
32424,SCROP32425,1678,0,1,2,60,49.0,0,1,0
32425,SCROP32426,1678,0,1,2,30,37.0,10,2,1
32426,SCROP32427,1678,0,1,2,20,20.0,26,1,1
32427,SCROP32428,1678,0,1,2,10,32.0,14,2,1
32428,SCROP32429,1678,0,1,2,30,,0,2,1
32429,SCROP32430,1785,0,1,2,10,17.0,20,2,0
32430,SCROP32431,1785,0,1,2,10,38.0,0,1,0
32431,SCROP32432,1785,0,1,2,15,18.0,28,2,0
32432,SCROP32433,1785,0,1,2,20,7.0,30,1,0
32433,SCROP32434,1785,0,1,2,20,15.0,15,1,0
32434,SCROP32435,1786,0,1,2,20,17.0,31,2,0
32435,SCROP32436,1785,0,1,2,20,25.0,28,2,0
32436,SCROP32437,1785,0,1,2,20,40.0,1,2,0
32437,SCROP32438,1786,0,1,2,30,17.0,32,1,0
32438,SCROP32439,1785,0,1,2,30,32.0,16,2,0
32439,SCROP32440,1785,0,1,2,30,38.0,9,2,0
32440,SCROP32441,1786,0,1,2,40,,14,1,0
32441,SCROP32442,1786,0,1,2,40,33.0,14,3,0
32442,SCROP32443,1785,0,1,2,45,25.0,15,1,0
32443,SCROP32444,1786,0,1,2,50,35.0,13,2,0
32444,SCROP32445,1785,0,1,2,60,42.0,7,1,0
32445,SCROP32446,1785,0,1,2,20,24.0,19,1,1
32446,SCROP32447,1785,0,1,2,60,37.0,6,2,1
32447,SCROP32448,1785,0,1,2,20,36.0,15,3,1
32448,SCROP32449,1785,0,1,2,20,22.0,12,1,1
32449,SCROP32450,1785,0,1,2,25,30.0,17,2,1
32450,SCROP32451,1785,0,1,2,10,36.0,7,2,2
32451,SCROP32452,1898,0,1,2,20,31.0,18,1,0
32452,SCROP32453,1898,0,1,2,60,24.0,24,1,0
32453,SCROP32454,1898,0,1,2,5,12.0,34,3,0
32454,SCROP32455,1898,0,1,2,10,10.0,35,3,0
32455,SCROP32456,1898,0,1,2,10,26.0,20,1,0
32456,SCROP32457,1898,0,1,2,10,27.0,11,2,0
32457,SCROP32458,1898,0,1,2,10,42.0,6,2,0
32458,SCROP32459,1898,0,1,2,20,22.0,31,2,0
32459,SCROP32460,1898,0,1,2,20,23.0,21,2,0
32460,SCROP32461,1898,0,1,2,20,27.0,4,3,0
32461,SCROP32462,1898,0,1,2,20,33.0,13,3,0
32462,SCROP32463,1898,0,1,2,20,,6,3,0
32463,SCROP32464,1898,0,1,2,20,41.0,9,2,0
32464,SCROP32465,1898,0,1,2,25,17.0,31,2,0
32465,SCROP32466,1898,0,1,2,30,24.0,22,1,0
32466,SCROP32467,1898,0,1,2,30,30.0,6,2,0
32467,SCROP32468,1898,0,1,2,30,32.0,18,1,0
32468,SCROP32469,1898,0,1,2,35,44.0,6,2,0
32469,SCROP32470,1898,0,1,2,40,10.0,29,2,0
32470,SCROP32471,1898,0,1,2,40,23.0,26,2,0
32471,SCROP32472,1898,0,1,2,40,,11,3,0
32472,SCROP32473,1898,0,1,2,50,18.0,23,2,0
32473,SCROP32474,1898,0,1,2,60,35.0,16,3,0
32474,SCROP32475,1898,0,1,2,20,14.0,31,3,1
32475,SCROP32476,1898,0,1,2,15,33.0,23,2,1
32476,SCROP32477,1898,0,1,2,50,,9,3,1
32477,SCROP32478,1898,0,1,2,40,20.0,20,2,1
32478,SCROP32479,1898,0,1,2,50,40.0,4,2,1
32479,SCROP32480,2016,0,1,2,10,,22,3,0
32480,SCROP32481,2015,0,1,2,10,39.0,10,1,0
32481,SCROP32482,2015,0,1,2,15,15.0,17,2,0
32482,SCROP32483,2016,0,1,2,15,30.0,29,3,0
32483,SCROP32484,2016,0,1,2,15,33.0,17,3,0
32484,SCROP32485,2016,0,1,2,15,33.0,20,2,0
32485,SCROP32486,2015,0,1,2,15,35.0,10,2,0
32486,SCROP32487,2016,0,1,2,15,50.0,2,3,0
32487,SCROP32488,2016,0,1,2,20,30.0,15,1,0
32488,SCROP32489,2016,0,1,2,20,38.0,10,2,0
32489,SCROP32490,2016,0,1,2,20,42.0,10,2,0
32490,SCROP32491,2015,0,1,2,20,45.0,7,2,0
32491,SCROP32492,2015,0,1,2,25,18.0,14,3,0
32492,SCROP32493,2016,0,1,2,25,44.0,3,2,0
32493,SCROP32494,2015,0,1,2,40,,21,1,0
32494,SCROP32495,2016,0,1,2,40,39.0,3,1,0
32495,SCROP32496,2015,0,1,2,50,34.0,19,2,0
32496,SCROP32497,2016,0,1,2,50,37.0,8,2,0
32497,SCROP32498,2015,0,1,2,80,42.0,3,2,0
32498,SCROP32499,2015,0,1,2,10,,22,2,1
32499,SCROP32500,2138,0,1,2,10,27.0,23,2,0
32500,SCROP32501,2138,0,1,2,15,25.0,18,3,0
32501,SCROP32502,2138,0,1,2,15,32.0,19,2,0
32502,SCROP32503,2138,0,1,2,15,37.0,13,2,0
32503,SCROP32504,2139,0,1,2,20,25.0,18,1,0
32504,SCROP32505,2139,0,1,2,20,35.0,16,3,0
32505,SCROP32506,2138,0,1,2,20,,14,2,0
32506,SCROP32507,2138,0,1,2,20,42.0,6,2,0
32507,SCROP32508,2139,0,1,2,25,,29,1,0
32508,SCROP32509,2139,0,1,2,30,21.0,25,1,0
32509,SCROP32510,2138,0,1,2,30,36.0,13,2,0
32510,SCROP32511,2138,0,1,2,35,46.0,2,2,0
32511,SCROP32512,2139,0,1,2,40,10.0,29,1,0
32512,SCROP32513,2138,0,1,2,40,43.0,6,2,0
32513,SCROP32514,2138,0,1,2,45,25.0,18,1,0
32514,SCROP32515,2139,0,1,2,55,40.0,13,2,0
32515,SCROP32516,2138,0,1,2,20,30.0,17,1,1
32516,SCROP32517,2138,0,1,2,15,14.0,38,3,1
32517,SCROP32518,2139,0,1,2,20,29.0,23,1,1
32518,SCROP32519,2139,0,1,2,25,25.0,13,2,1
32519,SCROP32520,2267,0,1,2,10,5.0,28,2,0
32520,SCROP32521,2267,0,1,2,15,9.0,24,2,0
32521,SCROP32522,2267,0,1,2,20,13.0,37,2,0
32522,SCROP32523,2267,0,1,2,20,14.0,36,2,0
32523,SCROP32524,2267,0,1,2,20,31.0,15,1,0
32524,SCROP32525,2267,0,1,2,20,,5,3,0
32525,SCROP32526,2267,0,1,2,25,51.0,1,2,0
32526,SCROP32527,2267,0,1,2,40,43.0,14,1,0
32527,SCROP32528,2267,0,1,2,40,53.0,1,3,0
32528,SCROP32529,2267,0,1,2,50,54.0,3,2,0
32529,SCROP32530,2267,0,1,2,60,21.0,31,1,0
32530,SCROP32531,2267,0,1,2,60,49.0,6,2,0
32531,SCROP32532,2267,0,1,2,25,35.0,16,2,1
32532,SCROP32533,2267,0,1,2,20,22.0,19,3,1
32533,SCROP32534,2267,0,1,2,60,48.0,6,2,1
32534,SCROP32535,2267,0,1,2,10,14.0,34,3,2
32535,SCROP32536,2402,0,1,2,10,20.0,20,1,0
32536,SCROP32537,2401,0,1,2,10,,25,1,0
32537,SCROP32538,2401,0,1,2,15,16.0,40,1,0
32538,SCROP32539,2401,0,1,2,15,33.0,25,1,0
32539,SCROP32540,2402,0,1,2,20,,25,3,0
32540,SCROP32541,2401,0,1,2,20,45.0,1,2,0
32541,SCROP32542,2402,0,1,2,30,41.0,9,2,0
32542,SCROP32543,2401,0,1,2,40,18.0,33,2,0
32543,SCROP32544,2402,0,1,2,40,47.0,3,3,0
32544,SCROP32545,2401,0,1,2,50,12.0,30,2,0
32545,SCROP32546,2402,0,1,2,50,46.0,6,2,0
32546,SCROP32547,2401,0,1,2,60,49.0,3,2,0
32547,SCROP32548,2401,0,1,2,80,45.0,5,2,0
32548,SCROP32549,2401,0,1,2,40,30.0,22,2,1
32549,SCROP32550,2401,0,1,2,40,30.0,17,1,1
32550,SCROP32551,2401,0,1,2,50,40.0,6,2,1
32551,SCROP32552,2401,0,1,2,20,34.0,16,2,1
32552,SCROP32553,2542,0,1,2,5,,24,3,0
32553,SCROP32554,2542,0,1,2,10,10.0,41,2,0
32554,SCROP32555,2541,0,1,2,10,19.0,33,2,0
32555,SCROP32556,2542,0,1,2,20,25.0,21,3,0
32556,SCROP32557,2541,0,1,2,20,28.0,16,2,0
32557,SCROP32558,2541,0,1,2,20,30.0,24,2,0
32558,SCROP32559,2541,0,1,2,20,40.0,5,1,0
32559,SCROP32560,2542,0,1,2,30,28.0,25,3,0
32560,SCROP32561,2542,0,1,2,30,38.0,14,2,0
32561,SCROP32562,2542,0,1,2,30,43.0,6,2,0
32562,SCROP32563,2542,0,1,2,15,24.0,31,1,1
32563,SCROP32564,2541,0,1,2,40,14.0,37,2,1
32564,SCROP32565,2541,0,1,2,40,24.0,22,1,1
32565,SCROP32566,2688,0,1,2,5,21.0,27,1,0
32566,SCROP32567,2688,0,1,2,10,15.0,22,2,0
32567,SCROP32568,2687,0,1,2,10,,20,2,0
32568,SCROP32569,2688,0,1,2,15,10.0,40,2,0
32569,SCROP32570,2688,0,1,2,20,15.0,25,1,0
32570,SCROP32571,2688,0,1,2,20,25.0,27,2,0
32571,SCROP32572,2688,0,1,2,20,52.0,4,3,0
32572,SCROP32573,2688,0,1,2,25,40.0,17,2,0
32573,SCROP32574,2688,0,1,2,35,26.0,32,2,0
32574,SCROP32575,2687,0,1,2,40,18.0,36,3,0
32575,SCROP32576,2688,0,1,2,40,37.0,15,2,0
32576,SCROP32577,2688,0,1,2,50,42.0,10,1,0
32577,SCROP32578,2688,0,1,2,20,48.0,7,2,1
32578,SCROP32579,2687,0,1,2,50,44.0,12,2,1
32579,SCROP32580,2688,0,1,2,20,15.0,37,2,1
32580,SCROP32581,2688,0,1,2,15,30.0,7,1,1
32581,SCROP32582,2688,0,1,2,30,40.0,14,2,1
32582,SCROP32583,2688,0,1,2,20,37.0,14,1,1
32583,SCROP32584,2688,0,1,2,20,44.0,12,2,1
32584,SCROP32585,2840,0,1,2,20,37.0,18,2,0
32585,SCROP32586,2840,0,1,2,10,16.0,38,1,0
32586,SCROP32587,2840,0,1,2,10,40.0,14,2,0
32587,SCROP32588,2840,0,1,2,30,40.0,3,2,0
32588,SCROP32589,2840,0,1,2,40,33.0,16,2,0
32589,SCROP32590,2840,0,1,2,10,25.0,28,2,1
32590,SCROP32591,2840,0,1,2,10,15.0,41,1,1
32591,SCROP32592,2999,0,1,2,10,8.0,39,1,0
32592,SCROP32593,2999,0,1,2,10,24.0,30,2,0
32593,SCROP32594,2999,0,1,2,10,37.0,19,2,0
32594,SCROP32595,2999,0,1,2,10,47.0,9,3,0
32595,SCROP32596,2999,0,1,2,15,22.0,34,2,0
32596,SCROP32597,2999,0,1,2,20,15.0,34,2,0
32597,SCROP32598,2999,0,1,2,20,29.0,29,3,0
32598,SCROP32599,2999,0,1,2,20,30.0,16,2,0
32599,SCROP32600,2999,0,1,2,20,45.0,8,3,0
32600,SCROP32601,2999,0,1,2,25,27.0,27,1,0
32601,SCROP32602,2999,0,1,2,25,44.0,11,1,0
32602,SCROP32603,2999,0,1,2,30,29.0,24,2,0
32603,SCROP32604,2999,0,1,2,30,39.0,19,1,0
32604,SCROP32605,2999,0,1,2,40,19.0,21,2,0
32605,SCROP32606,2999,0,1,2,40,34.0,16,3,0
32606,SCROP32607,2999,0,1,2,40,35.0,25,1,0
32607,SCROP32608,2999,0,1,2,65,46.0,8,2,0
32608,SCROP32609,2999,0,1,2,20,35.0,27,3,1
32609,SCROP32610,2999,0,1,2,20,,15,2,1
32610,SCROP32611,2999,0,1,2,10,10.0,41,2,1
32611,SCROP32612,2999,0,1,2,30,,21,2,1
32612,SCROP32613,2999,0,1,2,20,37.0,20,2,1
32613,SCROP32614,2999,0,1,2,30,15.0,43,2,1
32614,SCROP32615,3165,0,1,2,5,46.0,15,2,0
32615,SCROP32616,3165,0,1,2,15,30.0,25,3,0
32616,SCROP32617,3165,0,1,2,20,51.0,4,2,0
32617,SCROP32618,3164,0,1,2,20,60.0,3,2,0
32618,SCROP32619,3164,0,1,2,40,,32,1,0
32619,SCROP32620,3164,0,1,2,40,,19,2,0
32620,SCROP32621,3164,0,1,2,20,57.0,2,2,1
32621,SCROP32622,3337,0,1,2,10,14.0,44,2,0
32622,SCROP32623,3337,0,1,2,10,20.0,36,3,0
32623,SCROP32624,3336,0,1,2,20,30.0,16,2,0
32624,SCROP32625,3337,0,1,2,20,36.0,20,2,0
32625,SCROP32626,3337,0,1,2,40,31.0,28,3,0
32626,SCROP32627,3337,0,1,2,45,30.0,26,2,0
32627,SCROP32628,3337,0,1,2,70,60.0,8,3,0
32628,SCROP32629,3337,0,1,2,20,7.0,39,3,1
32629,SCROP32630,3337,0,1,2,20,50.0,4,1,1
32630,SCROP32631,3337,0,1,2,40,34.0,26,3,1
32631,SCROP32632,3516,0,1,2,15,,12,2,0
32632,SCROP32633,3516,0,1,2,20,33.0,27,3,0
32633,SCROP32634,3515,0,1,2,20,47.0,12,2,0
32634,SCROP32635,3516,0,1,2,30,20.0,27,3,0
32635,SCROP32636,3516,0,1,2,40,30.0,31,3,1
32636,SCROP32637,3516,0,1,2,20,63.0,3,2,1
32637,SCROP32638,3516,0,1,2,5,40.0,20,1,2
32638,SCROP32639,3702,0,1,2,20,32.0,38,2,0
32639,SCROP32640,3702,0,1,2,5,17.0,39,1,0
32640,SCROP32641,3702,0,1,2,15,40.0,22,2,0
32641,SCROP32642,3702,0,1,2,40,49.0,12,2,0
32642,SCROP32643,3702,0,1,2,10,43.0,5,1,1
32643,SCROP32644,3895,0,1,2,10,15.0,42,2,0
32644,SCROP32645,3895,0,1,2,20,23.0,29,3,0
32645,SCROP32646,3895,0,1,2,20,25.0,30,2,0
32646,SCROP32647,4096,0,1,2,20,35.0,18,1,0
32647,SCROP32648,4096,0,1,2,40,21.0,42,1,0
32648,SCROP32649,4097,0,1,2,15,40.0,9,2,1
32649,SCROP32650,4096,0,1,2,25,40.0,20,2,1
32650,SCROP32651,150,1,0,2,20,12.0,5,1,0
32651,SCROP32652,168,1,0,2,20,15.0,1,1,0
32652,SCROP32653,168,1,0,2,60,17.0,4,2,0
32653,SCROP32654,188,1,0,2,20,13.0,5,2,0
32654,SCROP32655,188,1,0,2,30,19.0,4,3,0
32655,SCROP32656,209,1,0,2,30,15.0,3,2,0
32656,SCROP32657,232,1,0,2,5,18.0,3,3,0
32657,SCROP32658,256,1,0,2,10,20.0,6,2,0
32658,SCROP32659,256,1,0,2,15,13.0,10,2,0
32659,SCROP32660,283,1,0,2,5,15.0,10,3,0
32660,SCROP32661,283,1,0,2,5,18.0,5,2,0
32661,SCROP32662,283,1,0,2,10,21.0,4,1,0
32662,SCROP32663,283,1,0,2,20,17.0,7,1,0
32663,SCROP32664,312,1,0,2,20,19.0,7,1,0
32664,SCROP32665,311,1,0,2,25,19.0,5,3,0
32665,SCROP32666,312,1,0,2,60,10.0,7,3,0
32666,SCROP32667,342,1,0,2,60,24.0,7,2,0
32667,SCROP32668,342,1,0,2,10,20.0,1,3,0
32668,SCROP32669,342,1,0,2,20,13.0,1,2,0
32669,SCROP32670,342,1,0,2,20,16.0,11,1,0
32670,SCROP32671,342,1,0,2,25,22.0,3,2,0
32671,SCROP32672,375,1,0,2,10,12.0,14,2,0
32672,SCROP32673,375,1,0,2,20,13.0,13,1,0
32673,SCROP32674,375,1,0,2,20,,11,3,0
32674,SCROP32675,375,1,0,2,30,12.0,11,2,0
32675,SCROP32676,375,1,0,2,30,34.0,0,1,0
32676,SCROP32677,411,1,0,2,10,22.0,5,2,0
32677,SCROP32678,410,1,0,2,5,28.0,2,2,0
32678,SCROP32679,411,1,0,2,10,,2,2,0
32679,SCROP32680,410,1,0,2,10,12.0,5,3,0
32680,SCROP32681,410,1,0,2,15,,15,2,0
32681,SCROP32682,410,1,0,2,20,12.0,10,3,0
32682,SCROP32683,411,1,0,2,20,15.0,7,2,0
32683,SCROP32684,410,1,0,2,20,20.0,10,2,0
32684,SCROP32685,411,1,0,2,20,24.0,7,3,0
32685,SCROP32686,410,1,0,2,25,20.0,6,1,0
32686,SCROP32687,410,1,0,2,30,,13,1,0
32687,SCROP32688,410,1,0,2,30,16.0,15,2,0
32688,SCROP32689,410,1,0,2,35,27.0,2,1,0
32689,SCROP32690,410,1,0,2,40,28.0,2,2,0
32690,SCROP32691,411,1,0,2,50,29.0,4,3,0
32691,SCROP32692,411,1,0,2,40,17.0,11,1,1
32692,SCROP32693,448,1,0,2,10,10.0,12,2,0
32693,SCROP32694,448,1,0,2,10,13.0,4,2,0
32694,SCROP32695,448,1,0,2,10,24.0,1,2,0
32695,SCROP32696,448,1,0,2,10,26.0,6,1,0
32696,SCROP32697,448,1,0,2,20,10.0,5,2,0
32697,SCROP32698,448,1,0,2,20,19.0,10,1,0
32698,SCROP32699,448,1,0,2,20,23.0,9,3,0
32699,SCROP32700,448,1,0,2,20,24.0,4,2,0
32700,SCROP32701,448,1,0,2,20,29.0,2,2,0
32701,SCROP32702,448,1,0,2,40,18.0,3,2,0
32702,SCROP32703,488,1,0,2,5,29.0,2,2,0
32703,SCROP32704,488,1,0,2,20,8.0,8,2,0
32704,SCROP32705,488,1,0,2,20,,1,1,0
32705,SCROP32706,488,1,0,2,20,12.0,16,2,0
32706,SCROP32707,488,1,0,2,20,18.0,13,1,0
32707,SCROP32708,488,1,0,2,20,25.0,2,1,0
32708,SCROP32709,488,1,0,2,30,10.0,12,2,0
32709,SCROP32710,488,1,0,2,30,25.0,6,2,0
32710,SCROP32711,489,1,0,2,40,34.0,0,2,0
32711,SCROP32712,488,1,0,2,10,,9,1,1
32712,SCROP32713,531,1,0,2,5,7.0,17,1,0
32713,SCROP32714,531,1,0,2,10,10.0,18,1,0
32714,SCROP32715,531,1,0,2,10,12.0,11,1,0
32715,SCROP32716,531,1,0,2,20,14.0,16,2,0
32716,SCROP32717,531,1,0,2,20,,4,3,0
32717,SCROP32718,531,1,0,2,20,18.0,11,1,0
32718,SCROP32719,531,1,0,2,20,19.0,11,3,0
32719,SCROP32720,531,1,0,2,20,27.0,3,1,0
32720,SCROP32721,531,1,0,2,20,30.0,2,2,0
32721,SCROP32722,531,1,0,2,30,10.0,12,3,0
32722,SCROP32723,531,1,0,2,40,10.0,11,2,0
32723,SCROP32724,531,1,0,2,40,21.0,6,2,0
32724,SCROP32725,577,1,0,2,5,8.0,11,2,0
32725,SCROP32726,577,1,0,2,5,25.0,1,2,0
32726,SCROP32727,577,1,0,2,15,12.0,18,3,0
32727,SCROP32728,577,1,0,2,15,28.0,2,2,0
32728,SCROP32729,577,1,0,2,15,34.0,1,2,0
32729,SCROP32730,577,1,0,2,20,,11,3,0
32730,SCROP32731,577,1,0,2,20,27.0,5,1,0
32731,SCROP32732,577,1,0,2,25,12.0,9,1,0
32732,SCROP32733,577,1,0,2,30,,8,3,0
32733,SCROP32734,577,1,0,2,30,27.0,6,3,0
32734,SCROP32735,577,1,0,2,40,29.0,3,3,0
32735,SCROP32736,577,1,0,2,60,20.0,12,2,0
32736,SCROP32737,577,1,0,2,25,13.0,4,3,1
32737,SCROP32738,626,1,0,2,5,21.0,5,2,0
32738,SCROP32739,625,1,0,2,10,8.0,6,1,0
32739,SCROP32740,625,1,0,2,10,10.0,1,1,0
32740,SCROP32741,625,1,0,2,10,27.0,3,2,0
32741,SCROP32742,625,1,0,2,20,20.0,10,3,0
32742,SCROP32743,625,1,0,2,20,21.0,6,1,0
32743,SCROP32744,626,1,0,2,20,,20,2,0
32744,SCROP32745,625,1,0,2,30,20.0,16,3,0
32745,SCROP32746,625,1,0,2,30,32.0,0,2,0
32746,SCROP32747,625,1,0,2,40,13.0,19,3,0
32747,SCROP32748,677,1,0,2,5,32.0,5,3,0
32748,SCROP32749,677,1,0,2,10,20.0,15,1,0
32749,SCROP32750,677,1,0,2,10,21.0,1,1,0
32750,SCROP32751,677,1,0,2,15,14.0,13,2,0
32751,SCROP32752,677,1,0,2,15,14.0,21,1,0
32752,SCROP32753,677,1,0,2,20,7.0,18,2,0
32753,SCROP32754,677,1,0,2,20,14.0,18,2,0
32754,SCROP32755,677,1,0,2,20,19.0,19,2,0
32755,SCROP32756,677,1,0,2,20,22.0,10,2,0
32756,SCROP32757,677,1,0,2,30,26.0,6,2,0
32757,SCROP32758,677,1,0,2,30,33.0,2,2,0
32758,SCROP32759,677,1,0,2,40,12.0,19,2,0
32759,SCROP32760,677,1,0,2,40,,14,2,0
32760,SCROP32761,677,1,0,2,20,30.0,2,1,1
32761,SCROP32762,731,1,0,2,5,10.0,17,2,0
32762,SCROP32763,731,1,0,2,5,34.0,0,2,0
32763,SCROP32764,731,1,0,2,10,10.0,10,1,0
32764,SCROP32765,732,1,0,2,10,15.0,12,1,0
32765,SCROP32766,732,1,0,2,10,17.0,15,1,0
32766,SCROP32767,732,1,0,2,10,19.0,17,1,0
32767,SCROP32768,732,1,0,2,10,21.0,5,3,0
32768,SCROP32769,732,1,0,2,10,22.0,10,2,0
32769,SCROP32770,731,1,0,2,10,30.0,9,2,0
32770,SCROP32771,731,1,0,2,10,,0,2,0
32771,SCROP32772,732,1,0,2,20,13.0,18,1,0
32772,SCROP32773,731,1,0,2,20,18.0,16,3,0
32773,SCROP32774,732,1,0,2,20,22.0,12,3,0
32774,SCROP32775,732,1,0,2,20,36.0,3,1,0
32775,SCROP32776,731,1,0,2,25,15.0,22,3,0
32776,SCROP32777,731,1,0,2,30,31.0,6,2,0
32777,SCROP32778,731,1,0,2,50,31.0,4,1,0
32778,SCROP32779,790,1,0,2,5,10.0,19,2,0
32779,SCROP32780,789,1,0,2,5,,8,2,0
32780,SCROP32781,789,1,0,2,5,27.0,14,2,0
32781,SCROP32782,790,1,0,2,10,10.0,23,3,0
32782,SCROP32783,789,1,0,2,10,20.0,8,3,0
32783,SCROP32784,789,1,0,2,10,23.0,8,3,0
32784,SCROP32785,789,1,0,2,10,23.0,15,2,0
32785,SCROP32786,789,1,0,2,15,32.0,3,3,0
32786,SCROP32787,851,1,0,2,15,30.0,5,2,0
32787,SCROP32788,851,1,0,2,10,10.0,12,3,0
32788,SCROP32789,851,1,0,2,10,18.0,9,3,0
32789,SCROP32790,850,1,0,2,15,11.0,21,2,0
32790,SCROP32791,851,1,0,2,20,16.0,22,3,0
32791,SCROP32792,851,1,0,2,20,25.0,0,2,0
32792,SCROP32793,851,1,0,2,20,34.0,2,2,0
32793,SCROP32794,851,1,0,2,20,34.0,3,2,0
32794,SCROP32795,851,1,0,2,25,14.0,19,1,0
32795,SCROP32796,850,1,0,2,30,26.0,14,2,0
32796,SCROP32797,851,1,0,2,30,34.0,2,2,0
32797,SCROP32798,851,1,0,2,60,30.0,4,1,0
32798,SCROP32799,915,1,0,2,5,28.0,10,3,0
32799,SCROP32800,915,1,0,2,5,30.0,2,3,0
32800,SCROP32801,915,1,0,2,10,23.0,15,2,0
32801,SCROP32802,915,1,0,2,10,25.0,10,2,0
32802,SCROP32803,916,1,0,2,10,37.0,0,3,0
32803,SCROP32804,915,1,0,2,15,24.0,22,3,0
32804,SCROP32805,915,1,0,2,15,25.0,9,1,0
32805,SCROP32806,915,1,0,2,15,,10,2,0
32806,SCROP32807,915,1,0,2,20,14.0,21,1,0
32807,SCROP32808,915,1,0,2,20,15.0,25,3,0
32808,SCROP32809,915,1,0,2,20,25.0,17,1,0
32809,SCROP32810,915,1,0,2,20,36.0,2,1,0
32810,SCROP32811,915,1,0,2,40,20.0,2,1,0
32811,SCROP32812,916,1,0,2,40,22.0,11,2,0
32812,SCROP32813,916,1,0,2,40,26.0,2,2,0
32813,SCROP32814,915,1,0,2,40,27.0,13,3,0
32814,SCROP32815,916,1,0,2,60,9.0,1,1,0
32815,SCROP32816,916,1,0,2,60,41.0,2,2,0
32816,SCROP32817,984,1,0,2,10,16.0,22,2,0
32817,SCROP32818,984,1,0,2,10,18.0,15,2,0
32818,SCROP32819,984,1,0,2,10,30.0,8,1,0
32819,SCROP32820,984,1,0,2,20,24.0,12,1,0
32820,SCROP32821,984,1,0,2,30,20.0,15,3,0
32821,SCROP32822,984,1,0,2,30,28.0,0,1,0
32822,SCROP32823,984,1,0,2,30,40.0,1,2,0
32823,SCROP32824,984,1,0,2,40,12.0,25,3,0
32824,SCROP32825,984,1,0,2,45,,4,1,0
32825,SCROP32826,984,1,0,2,10,34.0,6,1,1
32826,SCROP32827,1056,1,0,2,20,24.0,13,3,0
32827,SCROP32828,1056,1,0,2,10,5.0,7,1,0
32828,SCROP32829,1056,1,0,2,15,29.0,12,2,0
32829,SCROP32830,1056,1,0,2,20,12.0,20,2,0
32830,SCROP32831,1056,1,0,2,20,19.0,3,2,0
32831,SCROP32832,1056,1,0,2,20,26.0,10,3,0
32832,SCROP32833,1056,1,0,2,20,,3,2,0
32833,SCROP32834,1056,1,0,2,60,24.0,17,2,0
32834,SCROP32835,1056,1,0,2,60,26.0,14,1,0
32835,SCROP32836,1132,1,0,2,5,11.0,23,3,0
32836,SCROP32837,1132,1,0,2,5,16.0,22,3,0
32837,SCROP32838,1132,1,0,2,10,12.0,25,1,0
32838,SCROP32839,1132,1,0,2,10,23.0,15,1,0
32839,SCROP32840,1132,1,0,2,10,27.0,15,2,0
32840,SCROP32841,1132,1,0,2,10,,5,2,0
32841,SCROP32842,1132,1,0,2,25,34.0,5,3,0
32842,SCROP32843,1132,1,0,2,30,,18,1,0
32843,SCROP32844,1132,1,0,2,35,45.0,1,1,0
32844,SCROP32845,1132,1,0,2,40,22.0,18,3,0
32845,SCROP32846,1132,1,0,2,40,25.0,3,1,0
32846,SCROP32847,1132,1,0,2,40,32.0,6,3,0
32847,SCROP32848,1132,1,0,2,40,35.0,2,2,0
32848,SCROP32849,1132,1,0,2,5,33.0,8,1,1
32849,SCROP32850,1212,1,0,2,5,5.0,24,1,0
32850,SCROP32851,1212,1,0,2,5,10.0,2,2,0
32851,SCROP32852,1212,1,0,2,5,15.0,16,1,0
32852,SCROP32853,1212,1,0,2,10,9.0,25,2,0
32853,SCROP32854,1212,1,0,2,10,17.0,21,3,0
32854,SCROP32855,1212,1,0,2,15,18.0,9,3,0
32855,SCROP32856,1212,1,0,2,20,20.0,18,2,0
32856,SCROP32857,1212,1,0,2,20,39.0,2,1,0
32857,SCROP32858,1212,1,0,2,25,11.0,10,3,0
32858,SCROP32859,1212,1,0,2,30,43.0,1,2,0
